A1	A2	B1	Mean_classification_prob
36.0	39.0	49	0.6642169751780949
36.0	39.0	51	0.7474841484341779
36.0	39.0	52	0.7507023578387678
36.0	39.0	53	0.7559840873294821
36.0	39.0	54	0.7635992090919113
36.0	39.0	55	0.7611738359691189
36.0	39.0	56	0.8548755423774801
36.0	39.0	58	0.772328542288823
36.0	39.0	59	0.8473560091231107
36.0	39.0	60	0.7299892702033485
36.0	40.0	34	0.021606424967515928
36.0	40.0	35	0.9927485122215836
36.0	40.0	7	0.978301105943534
36.0	40.0	8	0.9904595805833578
36.0	40.0	9	0.9920641346009644
36.0	40.0	10	0.9926018161171336
36.0	40.0	11	0.995759532135316
36.0	40.0	12	0.9957588503902641
36.0	40.0	13	0.9916025196563638
36.0	40.0	14	0.9874270870541848
36.0	40.0	36	0.9907228188110612
36.0	40.0	17	0.7454870632080787
36.0	40.0	19	0.986993275720284
36.0	40.0	20	0.9091468640556514
36.0	40.0	22	0.8747331477658473
36.0	40.0	23	0.6704602757253111
36.0	40.0	24	0.9313215614433512
36.0	40.0	37	0.9598910985654129
36.0	40.0	43	0.6647269458092621
36.0	40.0	47	0.6470287820406884
36.0	40.0	27	0.9771466277217054
36.0	40.0	31	0.6623881758080432
36.0	40.0	32	0.3316308890263546
36.0	40.0	38	0.8733499923980447
36.0	40.0	42	0.35401324149812274
36.0	40.0	44	0.4339575774081011
36.0	40.0	48	0.6419822696661457
36.0	40.0	49	0.6660177586204621
36.0	40.0	50	0.7039950149290551
36.0	40.0	51	0.7382583473467095
36.0	40.0	52	0.7454282363069409
36.0	40.0	53	0.7528869340792088
36.0	40.0	54	0.7568890428429359
36.0	40.0	55	0.7540982825852653
36.0	40.0	56	0.8443034019060128
36.0	40.0	58	0.7696182706487988
36.0	40.0	59	0.7411990025570669
36.0	40.0	60	0.7272738443987934
36.0	41.0	34	0.031551789566759345
36.0	41.0	35	0.9812556867433159
36.0	41.0	7	0.9469483037179676
36.0	41.0	8	0.9718409498173736
36.0	41.0	9	0.9780824202513848
36.0	41.0	10	0.9822850703481102
36.0	41.0	11	0.9853580946448248
36.0	41.0	12	0.9903754947620412
36.0	41.0	13	0.9839155983058236
36.0	41.0	36	0.9687439033312693
36.0	41.0	17	0.6041094210281659
36.0	41.0	19	0.9678990468942372
36.0	41.0	20	0.8564897930091435
36.0	41.0	22	0.8249730751816582
36.0	41.0	23	0.5612833215215979
36.0	41.0	37	0.90409201222666
36.0	41.0	43	0.5490842723492377
36.0	41.0	47	0.5093177725730667
36.0	41.0	27	0.9499223168087768
36.0	41.0	31	0.5583833826721927
36.0	41.0	32	0.2418794047487045
36.0	41.0	44	0.3390811693977464
36.0	41.0	48	0.4928754306431695
36.0	41.0	49	0.5207751774298233
36.0	41.0	50	0.5687077389145911
36.0	41.0	51	0.6013122650009874
36.0	41.0	52	0.6057202096530077
36.0	41.0	53	0.6212786556480641
36.0	41.0	54	0.6279827320771669
36.0	41.0	55	0.6222838751862914
36.0	41.0	56	0.7255811230768371
36.0	41.0	58	0.6347132977501067
36.0	41.0	59	0.6193335045640814
36.0	41.0	60	0.5807592362796927
36.0	42.0	34	0.03198110010792681
36.0	42.0	35	0.96482358227327
36.0	42.0	7	0.9172933698631583
36.0	42.0	8	0.9487080503187341
36.0	42.0	9	0.9560386548793508
36.0	42.0	10	0.9615541458033176
36.0	42.0	11	0.968462287626068
36.0	42.0	12	0.9786652173537952
36.0	42.0	13	0.9701766223567854
36.0	42.0	14	0.9500862941096896
36.0	42.0	36	0.9431318574936266
36.0	42.0	17	0.5677572159394939
36.0	42.0	19	0.9434789184059382
36.0	42.0	20	0.8191010157301964
36.0	42.0	22	0.7903011131259874
36.0	42.0	23	0.5192502845745922
36.0	42.0	24	0.7742971928678126
36.0	42.0	37	0.8657288406725139
36.0	42.0	43	0.5077921813145405
36.0	42.0	47	0.48159969574423106
36.0	42.0	27	0.9210012895792514
36.0	42.0	31	0.5209991889523579
36.0	42.0	32	0.21969884007313786
36.0	42.0	38	0.7315199190022164
36.0	42.0	42	0.24254347912061466
36.0	42.0	44	0.31221475155831824
36.0	42.0	48	0.4627416480514052
36.0	42.0	49	0.4924452878779823
36.0	42.0	50	0.5398830881982088
36.0	42.0	52	0.5695060505663219
36.0	42.0	53	0.579962934845061
36.0	42.0	54	0.5935681446083751
36.0	42.0	55	0.588057497717802
36.0	42.0	56	0.6862236466544567
36.0	42.0	58	0.6056583947141934
36.0	42.0	59	0.589827809673418
36.0	42.0	60	0.542426347209353
36.0	43.0	34	0.03523152361748007
36.0	43.0	35	0.9196481932144178
36.0	43.0	7	0.8266919185036872
36.0	43.0	8	0.8786047832209559
36.0	43.0	9	0.8919950911584762
36.0	43.0	10	0.9119844687633086
36.0	43.0	11	0.8683712852220669
36.0	43.0	12	0.9524157044164598
36.0	43.0	13	0.939392814178962
36.0	43.0	14	0.8865196280891533
36.0	43.0	36	0.8660700436461193
36.0	43.0	17	0.4459217463475221
36.0	43.0	19	0.8697836305758178
36.0	43.0	20	0.7519498163065135
36.0	43.0	22	0.7437631830393073
36.0	43.0	23	0.4434296308713599
36.0	43.0	24	0.567993061243328
36.0	43.0	37	0.7560909336936724
36.0	43.0	43	0.4306379698590002
36.0	43.0	47	0.36854236221854975
36.0	43.0	27	0.8419608044385856
36.0	43.0	31	0.4649004266409538
36.0	43.0	32	0.19378335608932626
36.0	43.0	38	0.6143773669086858
36.0	43.0	42	0.20864611742209
36.0	43.0	44	0.26758857624083865
36.0	43.0	48	0.3472404314063978
36.0	43.0	49	0.36298612450130974
36.0	43.0	50	0.4157883549827656
36.0	43.0	51	0.4363330409039581
36.0	43.0	53	0.4523254226063181
36.0	43.0	54	0.4641949157354087
36.0	43.0	55	0.4619502668257866
36.0	43.0	56	0.5583463449034215
36.0	43.0	58	0.4690801718738853
36.0	43.0	59	0.4663527723519742
36.0	43.0	60	0.4167573586374761
36.0	44.0	34	0.06576048084606889
36.0	44.0	35	0.9101537394106582
36.0	44.0	7	0.8051484521504445
36.0	44.0	8	0.8623161080354448
36.0	44.0	9	0.8699354498722567
36.0	44.0	10	0.9008027467393488
36.0	44.0	11	0.8576059128336926
36.0	44.0	12	0.9459444456015064
36.0	44.0	13	0.9303266610554148
36.0	44.0	14	0.8691443998117587
36.0	44.0	36	0.8431982378754272
36.0	44.0	17	0.4205331362184277
36.0	44.0	19	0.8573133749802424
36.0	44.0	20	0.7357361283243411
36.0	44.0	22	0.7311695557514104
36.0	44.0	23	0.42124117932380656
36.0	44.0	24	0.5217311797129355
36.0	44.0	37	0.7102874180998691
36.0	44.0	43	0.4110085584741074
36.0	44.0	47	0.35449418217966977
36.0	44.0	27	0.8268577405434823
36.0	44.0	31	0.4549037609548845
36.0	44.0	32	0.18844543468776195
36.0	44.0	38	0.5975238483947461
36.0	44.0	42	0.20397778156248006
36.0	44.0	44	0.2647212501790537
36.0	44.0	48	0.3358895797425059
36.0	44.0	49	0.3487348636960728
36.0	44.0	50	0.40053932892224414
36.0	44.0	51	0.42072515026110535
36.0	44.0	52	0.4229249939610536
36.0	44.0	54	0.4449180689101284
36.0	44.0	55	0.43994946439265625
36.0	44.0	56	0.5439413631851386
36.0	44.0	58	0.4524983361343793
36.0	44.0	59	0.46628469468500205
36.0	44.0	60	0.4050951133802583
36.0	45.0	34	0.08032091576639636
36.0	45.0	35	0.8969158881331077
36.0	45.0	7	0.7790853490734884
36.0	45.0	8	0.8454177803121192
36.0	45.0	9	0.8510285008147203
36.0	45.0	10	0.8802244779288362
36.0	45.0	11	0.8332780566013337
36.0	45.0	12	0.9332081955593928
36.0	45.0	13	0.9200063580463392
36.0	45.0	14	0.8226374068988396
36.0	45.0	36	0.8190020425319872
36.0	45.0	17	0.3964592882176765
36.0	45.0	19	0.8322496164579871
36.0	45.0	20	0.7155776469555264
36.0	45.0	22	0.7175106246787788
36.0	45.0	23	0.4006424750880062
36.0	45.0	24	0.4905597026475912
36.0	45.0	37	0.6743785125091792
36.0	45.0	43	0.390074335531605
36.0	45.0	47	0.3323364258321263
36.0	45.0	27	0.7975663692339959
36.0	45.0	31	0.4446930094123177
36.0	45.0	32	0.18690032940711404
36.0	45.0	38	0.5729577122408559
36.0	45.0	42	0.2010210712137636
36.0	45.0	44	0.2524602294006806
36.0	45.0	48	0.3157785045889681
36.0	45.0	49	0.3288202880655542
36.0	45.0	50	0.378874621839734
36.0	45.0	51	0.3991230443888467
36.0	45.0	52	0.39858243956697376
36.0	45.0	53	0.40706812385465707
36.0	45.0	55	0.4142337510829131
36.0	45.0	56	0.5087393556076112
36.0	45.0	58	0.4422974956253671
36.0	45.0	59	0.44853264484830585
36.0	45.0	60	0.3813753110111099
36.0	46.0	34	0.10862158240201424
36.0	46.0	35	0.911457679142126
36.0	46.0	7	0.8242053951666986
36.0	46.0	8	0.9957367553623424
36.0	46.0	9	0.9759622617663918
36.0	46.0	10	0.8993036367001811
36.0	46.0	11	0.8557971229062826
36.0	46.0	12	0.9307683646798536
36.0	46.0	13	0.9226657624842156
36.0	46.0	14	0.853667259410896
36.0	46.0	36	0.8362672125896411
36.0	46.0	17	0.4782338332506926
36.0	46.0	19	0.9770711247848168
36.0	46.0	20	0.8689879239987329
36.0	46.0	22	0.762012804855593
36.0	46.0	23	0.6596244258041597
36.0	46.0	24	0.5788415702281483
36.0	46.0	37	0.705107234161571
36.0	46.0	43	0.4489953770984974
36.0	46.0	47	0.4143720261046291
36.0	46.0	27	0.9851355002466344
36.0	46.0	31	0.5027861394561067
36.0	46.0	32	0.2212003300131936
36.0	46.0	38	0.6260540624402609
36.0	46.0	42	0.2579332096128681
36.0	46.0	44	0.31528216818038546
36.0	46.0	48	0.3961831971518702
36.0	46.0	49	0.4047790695889153
36.0	46.0	50	0.4602010365881936
36.0	46.0	51	0.4811835707040626
36.0	46.0	52	0.4806329763314052
36.0	46.0	53	0.4844007739269541
36.0	46.0	54	0.4951639370313821
36.0	46.0	56	0.5829337170554394
36.0	46.0	58	0.5274322340381333
36.0	46.0	59	0.5333074062161784
36.0	46.0	60	0.4632608009973741
36.0	47.0	34	0.0923213490766142
36.0	47.0	35	0.8354093549135815
36.0	47.0	7	0.660773273535021
36.0	47.0	8	0.7572484422027792
36.0	47.0	9	0.7700974048437694
36.0	47.0	10	0.8013491117772235
36.0	47.0	11	0.7141024901381126
36.0	47.0	12	0.8667924448462432
36.0	47.0	13	0.8519628996444881
36.0	47.0	14	0.7391555624322406
36.0	47.0	36	0.7096285563546966
36.0	47.0	17	0.27385989130298793
36.0	47.0	19	0.7228879210869565
36.0	47.0	20	0.6340007444785315
36.0	47.0	22	0.6573453853164799
36.0	47.0	23	0.3143512909910222
36.0	47.0	24	0.4684642055562304
36.0	47.0	37	0.5261337972896779
36.0	47.0	43	0.3034819937835477
36.0	47.0	47	0.21246537644788344
36.0	47.0	27	0.6842588014132103
36.0	47.0	31	0.4032365449004977
36.0	47.0	32	0.16956145682313878
36.0	47.0	38	0.4420684899258807
36.0	47.0	42	0.16887104095468952
36.0	47.0	44	0.19775856412448686
36.0	47.0	48	0.2036569370990564
36.0	47.0	49	0.2058627327412149
36.0	47.0	50	0.25519531850675786
36.0	47.0	51	0.274119992087924
36.0	47.0	52	0.2762943391836285
36.0	47.0	53	0.2814449094181985
36.0	47.0	54	0.29358191191497474
36.0	47.0	55	0.2869020517478145
36.0	47.0	58	0.30289309456973323
36.0	47.0	59	0.31118035414527645
36.0	47.0	60	0.2568524172017356
37.0	38.0	34	0.023229480772924145
37.0	38.0	35	0.993785461384057
37.0	38.0	39	0.019144004103788158
37.0	38.0	7	0.9821224201210956
37.0	38.0	8	0.9955795193055964
37.0	38.0	9	0.9930389109735386
37.0	38.0	10	0.9954891178127347
37.0	38.0	11	0.9959988102429742
37.0	38.0	12	0.9962611793636792
37.0	38.0	13	0.9932490859309476
37.0	38.0	14	0.9905969891183366
37.0	38.0	15	0.9687589567993092
37.0	38.0	36	0.9935109882166664
37.0	38.0	45	0.022061328500916175
37.0	38.0	17	0.7500520933578374
37.0	38.0	19	0.9930380147463383
37.0	38.0	20	0.9204140426654684
37.0	38.0	22	0.8879791282212925
37.0	38.0	23	0.7525792112981121
37.0	38.0	24	0.9428542727268556
37.0	38.0	37	0.9664135626321247
37.0	38.0	43	0.678715821810413
37.0	38.0	46	0.5176997560059976
37.0	38.0	47	0.643461251857419
37.0	38.0	26	0.9630335304111152
37.0	38.0	27	0.979511955374644
37.0	38.0	31	0.6832232889778287
37.0	38.0	32	0.3759029072669921
37.0	38.0	38	0.8849600856137443
37.0	38.0	42	0.4148409341052465
37.0	38.0	44	0.4427660327918619
37.0	38.0	48	0.6434795563754401
37.0	38.0	50	0.7072269840023483
37.0	38.0	51	0.7475664176841833
37.0	38.0	52	0.7498707951595323
37.0	38.0	53	0.7535561421269543
37.0	38.0	54	0.7638037954817889
37.0	38.0	55	0.7693781814420815
37.0	38.0	56	0.7861999678786328
37.0	38.0	57	0.9126589188972636
37.0	38.0	58	0.7851890718511193
37.0	38.0	59	0.7564507882139537
37.0	38.0	60	0.7418171634320906
37.0	39.0	34	0.02347364677645881
37.0	39.0	35	0.9937892946830174
37.0	39.0	39	0.02005350186114855
37.0	39.0	7	0.9815659161529116
37.0	39.0	8	0.996185751014313
37.0	39.0	9	0.9967349962263836
37.0	39.0	10	0.9947430350414496
37.0	39.0	11	0.9960291877457677
37.0	39.0	12	0.9961469890209133
37.0	39.0	13	0.993270366173494
37.0	39.0	14	0.9905254571363108
37.0	39.0	15	0.968688900208883
37.0	39.0	36	0.9911141287685392
37.0	39.0	40	0.19498397475250925
37.0	39.0	45	0.023919912357879592
37.0	39.0	17	0.7506808376129248
37.0	39.0	19	0.9954052199683376
37.0	39.0	20	0.9482484493729708
37.0	39.0	22	0.8874050324760652
37.0	39.0	23	0.7459698247162072
37.0	39.0	24	0.9418584109254472
37.0	39.0	37	0.9652044794596928
37.0	39.0	43	0.6783341383143491
37.0	39.0	46	0.5060008520468071
37.0	39.0	47	0.6500556515353921
37.0	39.0	26	0.9627832864514764
37.0	39.0	27	0.9905205656496427
37.0	39.0	31	0.7684292133637094
37.0	39.0	32	0.3540996797749182
37.0	39.0	38	0.8855672623751965
37.0	39.0	42	0.4156535998460168
37.0	39.0	44	0.4461488872232317
37.0	39.0	48	0.6461195208832782
37.0	39.0	49	0.6727734727616095
37.0	39.0	51	0.7464923629348921
37.0	39.0	52	0.7506769018361498
37.0	39.0	53	0.7550397718292381
37.0	39.0	54	0.7590062381159844
37.0	39.0	55	0.7668428681722549
37.0	39.0	56	0.7781705802960891
37.0	39.0	57	0.901401476401788
37.0	39.0	58	0.7876331009877042
37.0	39.0	59	0.8493954911261564
37.0	39.0	60	0.7447615398224299
37.0	40.0	34	0.022731698162736368
37.0	40.0	35	0.9935779297020084
37.0	40.0	7	0.9803384051968111
37.0	40.0	8	0.9953361035568464
37.0	40.0	9	0.992732108534144
37.0	40.0	10	0.993200949589795
37.0	40.0	11	0.9959475015658754
37.0	40.0	12	0.9959253831315442
37.0	40.0	13	0.9929876897084255
37.0	40.0	14	0.99032208680671
37.0	40.0	15	0.9673355060101988
37.0	40.0	36	0.9904475271660418
37.0	40.0	17	0.7458077115634785
37.0	40.0	19	0.9882968637210604
37.0	40.0	20	0.9137608290569192
37.0	40.0	22	0.883254850194576
37.0	40.0	23	0.7533129065514619
37.0	40.0	24	0.9413246256881788
37.0	40.0	37	0.9641897943694482
37.0	40.0	43	0.6788479880147568
37.0	40.0	47	0.6606483913983008
37.0	40.0	27	0.9794651074661264
37.0	40.0	31	0.6764429437649191
37.0	40.0	32	0.3362396343025878
37.0	40.0	38	0.8857511599899195
37.0	40.0	42	0.421816838106032
37.0	40.0	44	0.4644196930246811
37.0	40.0	48	0.6441138416771203
37.0	40.0	49	0.6710745603898014
37.0	40.0	50	0.7109016454716083
37.0	40.0	51	0.7358389257110507
37.0	40.0	52	0.7454085780034893
37.0	40.0	53	0.7522451707431822
37.0	40.0	54	0.756728172482175
37.0	40.0	55	0.7576639578625408
37.0	40.0	56	0.7674572665598617
37.0	40.0	58	0.7851630194520944
37.0	40.0	59	0.7562410450569876
37.0	40.0	60	0.7424483540658997
37.0	41.0	34	0.03601035779879694
37.0	41.0	35	0.9827804396416142
37.0	41.0	7	0.9484526005428976
37.0	41.0	8	0.988176401122613
37.0	41.0	9	0.9787721713323888
37.0	41.0	10	0.9822629676743728
37.0	41.0	11	0.9857599211512208
37.0	41.0	12	0.9905921842838212
37.0	41.0	13	0.9863497435603352
37.0	41.0	36	0.970775443175887
37.0	41.0	17	0.6056821775597663
37.0	41.0	19	0.9701329890823024
37.0	41.0	20	0.8640838423193551
37.0	41.0	22	0.8340696109649681
37.0	41.0	23	0.5735105775039886
37.0	41.0	37	0.912213796442333
37.0	41.0	43	0.5618596072229781
37.0	41.0	47	0.5301905674823515
37.0	41.0	27	0.9534062920273748
37.0	41.0	31	0.5687539152060905
37.0	41.0	32	0.25203884294782564
37.0	41.0	44	0.3658961743423941
37.0	41.0	48	0.4965151618217393
37.0	41.0	49	0.5258461232818177
37.0	41.0	50	0.5744925843424209
37.0	41.0	51	0.6061472209022907
37.0	41.0	52	0.6071966086241345
37.0	41.0	53	0.6224252724702433
37.0	41.0	54	0.6322471141014245
37.0	41.0	55	0.6246806828919274
37.0	41.0	56	0.6462049656883573
37.0	41.0	58	0.6648114964782776
37.0	41.0	59	0.6442779079857546
37.0	41.0	60	0.5971493086971371
37.0	42.0	34	0.033365243703588565
37.0	42.0	35	0.9595609578787384
37.0	42.0	7	0.9096602950244088
37.0	42.0	8	0.9814263114510388
37.0	42.0	9	0.9495359288609552
37.0	42.0	10	0.9614111837502088
37.0	42.0	11	0.9622268084742364
37.0	42.0	12	0.9771929407678543
37.0	42.0	13	0.9700545122541732
37.0	42.0	14	0.9499642644653878
37.0	42.0	15	0.8833413959443623
37.0	42.0	36	0.9340876679855168
37.0	42.0	17	0.5381175989868487
37.0	42.0	19	0.9387454892079562
37.0	42.0	20	0.8111835860708889
37.0	42.0	22	0.7889051431612115
37.0	42.0	23	0.6523191955650253
37.0	42.0	24	0.822974459896396
37.0	42.0	37	0.8566661148966448
37.0	42.0	43	0.4984446952373752
37.0	42.0	47	0.4603640984914944
37.0	42.0	27	0.9163854830491868
37.0	42.0	31	0.5024018713701065
37.0	42.0	32	0.21864836921577824
37.0	42.0	38	0.7257829801694781
37.0	42.0	42	0.3261394192488162
37.0	42.0	44	0.3189946139204008
37.0	42.0	48	0.4341801225797783
37.0	42.0	49	0.4608458579368183
37.0	42.0	50	0.5065958392295723
37.0	42.0	52	0.5398136427336079
37.0	42.0	53	0.5482365618948061
37.0	42.0	54	0.5628718472184828
37.0	42.0	55	0.5571214649495435
37.0	42.0	56	0.5719559933687026
37.0	42.0	58	0.5891765235657458
37.0	42.0	59	0.5942429859340059
37.0	42.0	60	0.5249185771414094
37.0	43.0	34	0.05289464764583157
37.0	43.0	35	0.9190622424303778
37.0	43.0	7	0.829169841245389
37.0	43.0	8	0.9677233014199508
37.0	43.0	9	0.8936322794323863
37.0	43.0	10	0.9161310745341308
37.0	43.0	11	0.8664280912113651
37.0	43.0	12	0.9538582419168038
37.0	43.0	13	0.9428984200916766
37.0	43.0	14	0.8977623252767528
37.0	43.0	15	0.7894021586786986
37.0	43.0	36	0.8647932335351924
37.0	43.0	17	0.4307452163059825
37.0	43.0	19	0.8736010088596851
37.0	43.0	20	0.7587645240990147
37.0	43.0	22	0.7546212519852291
37.0	43.0	23	0.6355630577502236
37.0	43.0	24	0.7206662860304305
37.0	43.0	37	0.7493959172613944
37.0	43.0	43	0.4342618284925697
37.0	43.0	47	0.3608391931117114
37.0	43.0	27	0.8456493930344785
37.0	43.0	31	0.4742738637151195
37.0	43.0	32	0.20272385531024384
37.0	43.0	38	0.6205363345879435
37.0	43.0	42	0.3183399901515639
37.0	43.0	44	0.2793533053647267
37.0	43.0	48	0.34344428680735023
37.0	43.0	49	0.3545588424047519
37.0	43.0	50	0.4093246599057488
37.0	43.0	51	0.4310731899008271
37.0	43.0	53	0.4477780856314012
37.0	43.0	54	0.4592744446246784
37.0	43.0	55	0.4561236210947501
37.0	43.0	56	0.4749737100439865
37.0	43.0	58	0.4882920182645414
37.0	43.0	59	0.4906623497108435
37.0	43.0	60	0.4238282831915384
37.0	44.0	34	0.0661222797749289
37.0	44.0	35	0.9102858749741299
37.0	44.0	7	0.8047419867842703
37.0	44.0	8	0.9644732042441658
37.0	44.0	9	0.8736755280485223
37.0	44.0	10	0.904067442530926
37.0	44.0	11	0.8581408010739251
37.0	44.0	12	0.9467007119613956
37.0	44.0	13	0.9339135750226584
37.0	44.0	14	0.8808454131266138
37.0	44.0	15	0.7687122319127124
37.0	44.0	36	0.8551242790389495
37.0	44.0	17	0.41209933121886216
37.0	44.0	19	0.8620881750240509
37.0	44.0	20	0.7359929624369422
37.0	44.0	22	0.7354746537242081
37.0	44.0	23	0.6223871447046828
37.0	44.0	24	0.6896428454502724
37.0	44.0	37	0.7153515616740369
37.0	44.0	43	0.4059919797304311
37.0	44.0	47	0.3412749752292222
37.0	44.0	27	0.8302430164351754
37.0	44.0	31	0.4558905308305282
37.0	44.0	32	0.1934887561373922
37.0	44.0	38	0.6015163136071989
37.0	44.0	42	0.3142082269524511
37.0	44.0	44	0.2608382805051568
37.0	44.0	48	0.32519483039006725
37.0	44.0	49	0.33865669144831595
37.0	44.0	50	0.3920801733027907
37.0	44.0	51	0.4128586446170404
37.0	44.0	52	0.4143033968940108
37.0	44.0	54	0.4389527990800829
37.0	44.0	55	0.4296849932349146
37.0	44.0	56	0.4561793604387864
37.0	44.0	58	0.4705418108728278
37.0	44.0	59	0.4712127012706003
37.0	44.0	60	0.4022164446491324
37.0	45.0	34	0.08444521079793282
37.0	45.0	35	0.8793382885505387
37.0	45.0	7	0.7531770326030475
37.0	45.0	8	0.9560942022010496
37.0	45.0	9	0.8317744077692615
37.0	45.0	10	0.8630873156919776
37.0	45.0	11	0.8125742368866659
37.0	45.0	12	0.9232550199957044
37.0	45.0	13	0.9098814921922148
37.0	45.0	14	0.8155220481092453
37.0	45.0	15	0.7106966839098496
37.0	45.0	36	0.7910133651584433
37.0	45.0	17	0.3495197474245608
37.0	45.0	19	0.8153988798575701
37.0	45.0	20	0.6949024038682714
37.0	45.0	22	0.70783834816377
37.0	45.0	23	0.6155692498198435
37.0	45.0	24	0.6115701063707151
37.0	45.0	37	0.6371655270638836
37.0	45.0	43	0.37469656475670376
37.0	45.0	47	0.2849041839757425
37.0	45.0	27	0.7817881528469381
37.0	45.0	31	0.43749575148705055
37.0	45.0	32	0.1861413655321406
37.0	45.0	38	0.5331731846733216
37.0	45.0	42	0.31292173325042144
37.0	45.0	44	0.2402659173673436
37.0	45.0	48	0.2773067549636953
37.0	45.0	49	0.28302572663206244
37.0	45.0	50	0.328616371758838
37.0	45.0	51	0.35209984580326026
37.0	45.0	52	0.3519698148228363
37.0	45.0	53	0.35889583879929643
37.0	45.0	55	0.3654872348655466
37.0	45.0	56	0.3855744162153939
37.0	45.0	58	0.4017679170406781
37.0	45.0	59	0.4108618640489948
37.0	45.0	60	0.34691397996920503
37.0	46.0	34	0.11516477724233636
37.0	46.0	35	0.8910902670392958
37.0	46.0	39	0.046767081671737085
37.0	46.0	7	0.7852961803936213
37.0	46.0	8	0.9955187451230402
37.0	46.0	9	0.97166931959831
37.0	46.0	10	0.8806120653564151
37.0	46.0	11	0.8091448184744099
37.0	46.0	12	0.9210466841568644
37.0	46.0	13	0.9087412413218168
37.0	46.0	14	0.8367634684934936
37.0	46.0	15	0.7132808040470227
37.0	46.0	36	0.8038242732036798
37.0	46.0	45	0.14689964974864192
37.0	46.0	17	0.4185965268105274
37.0	46.0	19	0.974917833056406
37.0	46.0	20	0.8636082029093398
37.0	46.0	22	0.7524858932889061
37.0	46.0	23	0.6489351813595621
37.0	46.0	24	0.631826644038685
37.0	46.0	37	0.6557295049785817
37.0	46.0	43	0.4222284031634239
37.0	46.0	46	0.4929957850301301
37.0	46.0	47	0.3517294235462132
37.0	46.0	26	0.9622875855793817
37.0	46.0	27	0.9859464444622444
37.0	46.0	31	0.5012009171594056
37.0	46.0	32	0.2326705709247445
37.0	46.0	38	0.5866245695451662
37.0	46.0	42	0.3830160306361513
37.0	46.0	44	0.2956228762649722
37.0	46.0	48	0.3437766673947402
37.0	46.0	49	0.3337731898618541
37.0	46.0	50	0.396292360447556
37.0	46.0	51	0.4193271872280747
37.0	46.0	52	0.4204957019972638
37.0	46.0	53	0.4270526975688865
37.0	46.0	54	0.43666508662407466
37.0	46.0	56	0.450979755503404
37.0	46.0	57	0.8719965157738935
37.0	46.0	58	0.4712518642674747
37.0	46.0	59	0.4804360271323814
37.0	46.0	60	0.4228366368496063
37.0	47.0	34	0.1056898717967241
37.0	47.0	35	0.8336305796391329
37.0	47.0	7	0.6653443887019623
37.0	47.0	8	0.9416304978761452
37.0	47.0	9	0.7687286673771081
37.0	47.0	10	0.8078145931247741
37.0	47.0	11	0.7202855108889616
37.0	47.0	12	0.8700672671537353
37.0	47.0	13	0.858166404669062
37.0	47.0	14	0.7556453083103782
37.0	47.0	15	0.5874818399424631
37.0	47.0	36	0.7152765576188043
37.0	47.0	17	0.28053105415004026
37.0	47.0	19	0.7330659293429034
37.0	47.0	20	0.6448535429670718
37.0	47.0	22	0.6712412042995086
37.0	47.0	23	0.5870121841530296
37.0	47.0	24	0.5192134261611424
37.0	47.0	37	0.5228525900459579
37.0	47.0	43	0.3111227969706458
37.0	47.0	47	0.2165088095785351
37.0	47.0	27	0.6946000245781541
37.0	47.0	31	0.4179832614947655
37.0	47.0	32	0.1810949167772465
37.0	47.0	38	0.4600075966773139
37.0	47.0	42	0.30355348194806525
37.0	47.0	44	0.20918789332022192
37.0	47.0	48	0.2101930921838766
37.0	47.0	49	0.2117313878753522
37.0	47.0	50	0.2611673083703689
37.0	47.0	51	0.2803383781388065
37.0	47.0	52	0.2827973481466713
37.0	47.0	53	0.28933788354514045
37.0	47.0	54	0.2998978733614739
37.0	47.0	55	0.29525437775643465
37.0	47.0	58	0.3190466861257071
37.0	47.0	59	0.3271794139590851
37.0	47.0	60	0.2725476956166271
38.0	39.0	34	0.03494934510583207
38.0	39.0	35	0.9939815949433886
38.0	39.0	39	0.029955076518593363
38.0	39.0	7	0.9744559291413736
38.0	39.0	8	0.9966458936929832
38.0	39.0	9	0.9966818152674805
38.0	39.0	10	0.9941443308098158
38.0	39.0	11	0.99603551403026
38.0	39.0	12	0.9962044101145616
38.0	39.0	13	0.9938891058882354
38.0	39.0	14	0.992764924472918
38.0	39.0	15	0.974788234828378
38.0	39.0	36	0.9895962613101116
38.0	39.0	40	0.2252640932616371
38.0	39.0	45	0.061086347533691326
38.0	39.0	17	0.7603293532979294
38.0	39.0	19	0.9952589532544518
38.0	39.0	20	0.9698381471159352
38.0	39.0	22	0.929205650875369
38.0	39.0	23	0.8155116550818317
38.0	39.0	24	0.9597004254153892
38.0	39.0	37	0.9649192083761632
38.0	39.0	43	0.7645080597769369
38.0	39.0	46	0.5897697086946773
38.0	39.0	47	0.6804290148692617
38.0	39.0	26	0.8968798507354923
38.0	39.0	27	0.9918854949003596
38.0	39.0	28	0.8836042989308375
38.0	39.0	31	0.8266277937675021
38.0	39.0	32	0.4543358027206844
38.0	39.0	38	0.8929544443978714
38.0	39.0	42	0.51684281512551
38.0	39.0	44	0.5757124100013595
38.0	39.0	48	0.6478730851395924
38.0	39.0	51	0.7591219666260138
38.0	39.0	52	0.7600778120391243
38.0	39.0	53	0.7647806900696472
38.0	39.0	54	0.7698009953331874
38.0	39.0	55	0.772657013454551
38.0	39.0	56	0.7807524533782862
38.0	39.0	57	0.8043556759106327
