A1Num	A2Num	B1Num	Mean_classification_prob
2	31	15	0.4390333268427344
2	44	21	0.4376400183296287
2	46	21	0.43394442598880345
2	37	24	0.43339247926752383
2	38	24	0.4316746709225216
2	43	21	0.4298641023449242
2	38	7	0.4248358235396721
2	25	21	0.4214754841928986
2	41	4	0.4212876785484616
2	23	15	0.4207706309800421
2	39	24	0.4202086899704841
2	18	16	0.4170847892481811
2	28	9	0.4142723447296216
2	45	24	0.4099971687842117
2	31	9	0.4091929912063933
2	10	15	0.4071166368278479
2	14	9	0.4039037588013414
2	13	21	0.40329004124192797
2	12	3	0.4027785481599635
2	30	19	0.3998444633293409
2	23	10	0.3987330720545005
2	23	9	0.39333385116435854
2	31	16	0.3902540227024564
2	28	16	0.3883700457875685
2	45	15	0.3851119149413355
2	11	9	0.3830883156666229
2	10	9	0.38193813652240266
2	23	19	0.3817837802467413
2	10	10	0.38140408351049776
2	37	4	0.37930375498484536
2	20	2	0.3789870581891914
2	39	4	0.3778118741040371
2	14	16	0.3776514807419759
2	46	13	0.373567899961572
2	36	4	0.37251647511710906
2	40	24	0.3688924970322101
2	23	16	0.3676154336407578
2	40	4	0.3641744814049481
2	45	10	0.363720326203031
2	22	26	0.3636342057805176
2	41	24	0.3625922852687809
2	42	24	0.3614323401018397
2	24	15	0.3572280508508469
2	10	16	0.3569496287693228
2	31	13	0.3542236787588024
2	43	24	0.3539157916194888
2	24	21	0.3531643039518713
2	44	24	0.35248577423247474
2	46	24	0.34528834290087884
2	11	16	0.3441134396200195
2	36	13	0.3362920119767865
2	16	7	0.3346278702407707
2	27	9	0.33325631777706816
2	22	13	0.3303735838242284
2	24	13	0.3224021679778133
2	41	15	0.3201947861867888
2	13	24	0.3188586037647292
2	10	21	0.3188181287259614
2	10	13	0.3184148444187814
2	42	15	0.31783901477385873
2	46	15	0.31551888328391925
2	38	13	0.3139052094162822
2	43	15	0.3133045130195214
2	45	9	0.3123630054050172
2	37	13	0.3116046980042456
2	44	15	0.3112878033948415
2	39	13	0.3088600780042373
2	27	16	0.3074737180502507
2	46	10	0.3072888414687824
2	45	16	0.3062134821320678
2	36	15	0.3004890282405733
2	44	10	0.3002786149482439
2	40	15	0.2975222183228627
2	23	21	0.2974644777504032
2	24	10	0.29604566321253417
2	35	15	0.2944891504758899
2	23	13	0.2928665807367771
2	33	15	0.2888023372818013
2	43	10	0.2835304721227961
2	42	13	0.2834822749802674
2	41	13	0.28287164330661324
2	44	13	0.2827579026548961
2	37	15	0.2823865348426678
2	34	15	0.28216889878020096
2	38	15	0.281310073018699
2	13	15	0.28090805122203105
2	43	13	0.2808913766727617
2	36	10	0.28075633421220714
2	39	15	0.2793880985863965
2	33	10	0.279085426862385
2	44	9	0.27891394058108243
2	25	10	0.2785224268045562
2	46	9	0.27847252687431223
2	37	10	0.27760252778128003
2	38	10	0.2766843491400806
2	43	9	0.2744760580776454
2	44	16	0.2715282825972427
2	35	10	0.2710388549622709
2	40	13	0.27077548458129896
2	42	16	0.2703517044049417
2	32	15	0.27031193476282445
2	39	10	0.270103026095787
2	43	16	0.2699885084169621
2	46	16	0.2691820459276709
2	38	4	0.2675186320470207
2	24	9	0.26532842246618976
2	24	24	0.2645084802575365
2	34	10	0.2608817394453117
2	32	10	0.25986036469976115
2	1	2	0.25792340349875625
2	35	13	0.2571494684201738
2	42	9	0.25662724078248256
2	35	9	0.254294325343098
2	33	13	0.25338826988602625
2	19	24	0.24998923614618554
2	24	16	0.2499310536398285
2	13	13	0.2486582719882925
2	41	16	0.2480597410340649
2	34	13	0.2466892422430045
2	31	24	0.24562247728432265
2	34	9	0.2443954278056619
2	40	10	0.2414834420784617
2	36	9	0.24090722454588664
2	8	4	0.237687760621486
2	41	10	0.2368721130208871
2	32	13	0.23630183037760394
2	13	16	0.2361851242325076
2	42	10	0.23430449133748485
2	36	16	0.230759602782192
2	31	17	0.2299519274328886
2	22	19	0.22950486889645574
2	35	16	0.2269274978562812
2	9	4	0.22559694796202015
2	13	9	0.22554009999581195
2	37	9	0.22061736605754886
2	35	4	0.2199809054700836
2	34	4	0.2195376214015425
2	38	9	0.21928209437328228
2	10	24	0.2187062751606285
2	38	16	0.21825506493464475
2	34	16	0.21762701501640072
2	37	16	0.2174445573977319
2	33	16	0.2169388287869946
2	15	24	0.21646315988136772
2	39	16	0.2153092501789167
2	39	9	0.2149627006389448
2	33	4	0.21296384732574344
2	32	4	0.21176583846031005
2	33	9	0.20603353884463504
2	40	9	0.2045075554285446
2	13	10	0.2045038621100662
2	29	4	0.20304423634038
2	23	24	0.20246701346813695
2	32	16	0.2023403854954776
2	41	9	0.20156353994638568
2	20	13	0.2009864163521733
2	40	16	0.19751249514636385
2	22	15	0.19645165769627776
2	1	13	0.19469313413936415
2	30	24	0.1941929656653968
2	32	9	0.19175770034761505
2	4	2	0.17462135146822827
2	22	10	0.17347375548497146
2	3	2	0.16832884639263473
2	26	9	0.16756602585027744
2	22	16	0.16142255598366306
2	21	8	0.1568214067959176
2	17	3	0.14182151096140866
2	45	19	0.1300024210522175
2	16	2	0.12919433970420036
2	19	19	0.12508694887842292
2	15	19	0.121399169220482
2	31	19	0.12061430474174592
2	21	9	0.11841054925745435
2	25	4	0.11776678197085902
2	25	2	0.1154382854028802
2	1	22	0.11242203555615178
2	21	1	0.11085214615895723
2	46	19	0.10739317341528233
2	21	7	0.10674312055528312
2	10	19	0.10586351228500196
2	7	3	0.10576097380533897
2	24	19	0.10381362960489594
2	22	23	0.10308930395619473
2	22	21	0.1016878628741995
2	21	14	0.10134506719564083
2	21	4	0.10012325734593512
2	26	25	0.09520902042477628
2	16	22	0.09514384270907117
2	4	7	0.09493173901333084
2	3	7	0.09268874014847052
2	44	19	0.08559496634661498
2	42	19	0.08483110709782653
2	43	19	0.0845459489199557
2	13	19	0.08325435431899537
2	25	19	0.08259870012628925
2	16	13	0.0799657012790979
2	21	15	0.07668833593058393
2	25	7	0.07229266348535945
2	21	13	0.06990909779291239
2	9	3	0.06734370699161599
2	8	3	0.06714587488376925
2	41	19	0.06643294896708847
2	21	5	0.06220415296246471
2	36	19	0.05779303129910336
2	20	22	0.055955718586400284
2	37	19	0.05499969226207257
2	25	8	0.05478160162513028
2	40	19	0.05445855685577008
2	30	18	0.054150402491222965
2	38	19	0.05391544182355739
2	39	19	0.05285614065917686
2	22	24	0.051402078995057485
2	21	25	0.05104499887972763
2	22	18	0.051009914821364896
2	21	20	0.049385633485878745
2	29	3	0.04936538325466145
2	20	3	0.04854552556504152
2	21	19	0.0470191361188029
2	25	14	0.04657624456447425
2	26	16	0.04149835904486555
2	21	23	0.040690852998491775
2	21	16	0.04005509250770758
2	23	18	0.03866909999556918
2	30	23	0.03839444761315235
2	21	26	0.03772495174446856
2	21	10	0.037660301058807126
2	21	11	0.037599256496372316
2	31	23	0.02911145757165088
2	21	21	0.02873549643421284
2	19	23	0.02702736240813985
2	21	18	0.026714120263824727
2	10	23	0.026169023507152958
2	23	23	0.026013476562501085
2	15	23	0.02598108237640521
2	24	23	0.02507248372551286
2	4	22	0.022795707340912755
2	3	22	0.021675143048920376
2	35	19	0.02135331451476636
2	32	19	0.021118401332143145
2	29	16	0.0210686504186839
2	33	19	0.0206584459019324
2	34	19	0.02056584551850668
2	21	24	0.018379868254657417
2	45	23	0.018190862605727682
2	25	22	0.01584054158164792
2	46	23	0.01490239163164639
2	41	23	0.013993087563437312
2	13	23	0.01397103820642566
2	40	23	0.013928194225899507
2	42	23	0.013809366439642213
2	44	23	0.01373310064823118
2	43	23	0.013548395721568405
2	39	23	0.01290582498423678
2	10	18	0.011790082233022652
2	3	13	0.010753558831357429
2	4	13	0.0105227363868452
2	29	9	0.0103891179051946
2	25	13	0.009555050220529257
2	36	18	0.008807437002303516
2	36	23	0.008723058191714296
2	35	18	0.008688788665045324
2	35	23	0.008671112935874725
2	33	23	0.008624588207172984
2	34	18	0.008456191100766447
2	33	18	0.008391983394341551
2	40	18	0.008312090513588121
2	37	18	0.0082949660074749
2	41	18	0.008218242709538127
2	31	18	0.008162328588452294
2	13	18	0.008136746331979562
2	34	23	0.00811121440559527
2	44	18	0.008098027656701605
2	42	18	0.008091480602160098
2	46	18	0.008021122990487507
2	43	18	0.008020408006796891
2	38	18	0.00801857673229718
2	45	18	0.007920806154958606
2	32	18	0.007891110577062859
2	39	18	0.007873463720191192
2	25	18	0.007781174459188031
2	24	18	0.0076829930278137955
2	37	23	0.007587135834548072
2	38	23	0.007506873568011665
2	32	23	0.007432949605425669
2	25	15	0.00735549472072039
2	25	16	0.006815114002978951
2	25	9	0.0064749550267151
