Bandgap	Ehull	StructuredFormula	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
0.0	65.031540945	Pr(Mn0.875Ni0.125)O3	Pr	1.0	_	0.0	Mn	0.875	Ni	0.125	O	3.0	59	0	25	28	8	31.0	0.0	60.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.55	1.91	3.44	140.90765	0.0	54.938045	58.6934	15.9994	20.8	0.0	7.35	6.59	17.36	13.0	0.0	7.8	91.0	0.02658	216.0	0.0	68.0	49.0	5.3	3.67	0.0	8.89	3.52	6.83	8	0	4	4	2	5	0	7	10	16	3.0	3.09375	-2	1.15	0.7665625	1.26	1.500203832042397	0.9126984126984127	0.6083829365079365	0.3834374999999999	0.8408955276038019	60.118375	38.349999999999994	9.43	0.0029925145178073915	43.8	222.8832336679576	223.34069169556142	224.98544972998846	-0.6345376453029364	1.149024396558526
0.0	18.9559086979	Pr(Mn0.75Ni0.25)O3	Pr	1.0	_	0.0	Mn	0.75	Ni	0.25	O	3.0	59	0	25	28	8	31.0	0.0	60.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.55	1.91	3.44	140.90765	0.0	54.938045	58.6934	15.9994	20.8	0.0	7.35	6.59	17.36	13.0	0.0	7.8	91.0	0.02658	216.0	0.0	68.0	49.0	5.3	3.67	0.0	8.89	3.52	6.83	8	0	4	4	2	5	0	7	10	16	3.0	3.071428571428571	-2	1.15	0.7400000000000001	1.26	1.5540540540540537	0.9126984126984127	0.5873015873015873	0.4099999999999998	0.8520636713297898	60.118375	38.349999999999994	9.43	0.0029925145178073915	43.8	222.85594594594593	223.29800961727574	224.98544972998846	-0.6261732812889869	1.1763121185701828
0.0	162.89217552	(Ba0.25Pr0.75)NiO3	Ba	0.25	Pr	0.75	Ni	1.0	_	0.0	O	3.0	56	59	28	0	8	14.0	31.0	67.0	0.0	101.0	2.15	1.85	1.35	0.0	0.6	0.89	1.13	1.91	0.0	3.44	137.327	140.90765	58.6934	0.0	15.9994	38.16	20.8	6.59	0.0	17.36	18.0	13.0	91.0	0.0	0.02658	272.0	216.0	49.0	0.0	5.3	5.02	3.67	3.52	0.0	6.83	6	8	4	0	2	2	5	10	0	16	2.75	3.3	-2	1.2349999999999999	0.6759999999999999	1.26	1.8269230769230769	0.98015873015873	0.5365079365079365	0.5589999999999999	0.9112765594320434	37.151625	1.3099999999999952	7.130000000000001	0.0007835276967930029	6.780000000000008	276.73207692307693	277.08435348250896	278.97572335782667	-0.5413088298072465	1.3393516483516483
0.0	214.36416907400002	(Ba0.5Pr0.5)NiO3	Ba	0.5	Pr	0.5	Ni	1.0	_	0.0	O	3.0	56	59	28	0	8	14.0	31.0	67.0	0.0	101.0	2.15	1.85	1.35	0.0	0.6	0.89	1.13	1.91	0.0	3.44	137.327	140.90765	58.6934	0.0	15.9994	38.16	20.8	6.59	0.0	17.36	18.0	13.0	91.0	0.0	0.02658	272.0	216.0	49.0	0.0	5.3	5.02	3.67	3.52	0.0	6.83	6	8	4	0	2	2	5	10	0	16	2.5	3.5	-2	1.3199999999999998	0.6599999999999999	1.26	2.0	1.0476190476190474	0.5238095238095237	0.6599999999999999	0.9501747372194232	37.151625	1.3099999999999952	7.130000000000001	0.0007835276967930029	6.780000000000008	276.66	276.9501747372194	278.97572335782667	-0.5101123751922	1.4114285714285715
0.0	169.71976527	(Ca0.25Pr0.75)NiO3	Ca	0.25	Pr	0.75	Ni	1.0	_	0.0	O	3.0	20	59	28	0	8	16.0	31.0	67.0	0.0	101.0	1.8	1.85	1.35	0.0	0.6	1.0	1.13	1.91	0.0	3.44	40.078	140.90765	58.6934	0.0	15.9994	26.2	20.8	6.59	0.0	17.36	200.0	13.0	91.0	0.0	0.02658	160.8	216.0	49.0	0.0	5.3	5.58	3.67	3.52	0.0	6.83	4	8	4	0	2	2	5	10	0	16	2.75	3.3	-2	1.1475	0.6759999999999999	1.26	1.697485207100592	0.9107142857142857	0.5365079365079365	0.47150000000000003	0.8793179626583745	41.258	11.0	4.89	0.000439453125	19.090000000000003	163.57401479289942	163.9818327555578	165.77572335782668	-0.5751766686605115	1.288485207100592
0.0	224.402165324	(Ca0.5Pr0.5)NiO3	Ca	0.5	Pr	0.5	Ni	1.0	_	0.0	O	3.0	20	59	28	0	8	16.0	31.0	67.0	0.0	101.0	1.8	1.85	1.35	0.0	0.6	1.0	1.13	1.91	0.0	3.44	40.078	140.90765	58.6934	0.0	15.9994	26.2	20.8	6.59	0.0	17.36	200.0	13.0	91.0	0.0	0.02658	160.8	216.0	49.0	0.0	5.3	5.58	3.67	3.52	0.0	6.83	4	8	4	0	2	2	5	10	0	16	2.5	3.5	-2	1.145	0.6599999999999999	1.26	1.734848484848485	0.9087301587301587	0.5238095238095237	0.4850000000000001	0.8857249003925244	41.258	11.0	4.89	0.000439453125	19.090000000000003	163.55015151515153	163.95087641554406	165.77572335782668	-0.5702283238689378	1.312348484848485
0.0	138.758173341	(Pr0.75Dy0.25)NiO3	Pr	0.75	Dy	0.25	Ni	1.0	_	0.0	O	3.0	59	66	28	0	8	31.0	24.0	67.0	0.0	101.0	1.85	1.75	1.35	0.0	0.6	1.13	1.22	1.91	0.0	3.44	140.90765	162.5	58.6934	0.0	15.9994	20.8	19.01	6.59	0.0	17.36	13.0	11.0	91.0	0.0	0.02658	216.0	163.0	49.0	0.0	5.3	3.67	3.59	3.52	0.0	6.83	8	8	4	0	2	5	12	10	0	16	3.0	3.0	-2	1.1255	0.7	1.26	1.6078571428571429	0.8932539682539682	0.5555555555555555	0.4255	0.8606138910818925	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.81764285714286	223.25275674822475	224.97572335782667	-0.6197140479467786	1.2146152073732719
0.0	150.562981466	(Pr0.5Dy0.5)NiO3	Pr	0.5	Dy	0.5	Ni	1.0	_	0.0	O	3.0	59	66	28	0	8	31.0	24.0	67.0	0.0	101.0	1.85	1.75	1.35	0.0	0.6	1.13	1.22	1.91	0.0	3.44	140.90765	162.5	58.6934	0.0	15.9994	20.8	19.01	6.59	0.0	17.36	13.0	11.0	91.0	0.0	0.02658	216.0	163.0	49.0	0.0	5.3	3.67	3.59	3.52	0.0	6.83	8	8	4	0	2	5	12	10	0	16	3.0	3.0	-2	1.101	0.7	1.26	1.572857142857143	0.8738095238095238	0.5555555555555555	0.401	0.8517750563170605	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.82814285714286	223.2789179134599	224.97572335782667	-0.6263904772947287	1.204115207373272
0.0	0.0	(Pr0.75Gd0.25)NiO3	Pr	0.75	Gd	0.25	Ni	1.0	_	0.0	O	3.0	59	64	28	0	8	31.0	27.0	67.0	0.0	101.0	1.85	1.8	1.35	0.0	0.6	1.13	1.2	1.91	0.0	3.44	140.90765	157.25	58.6934	0.0	15.9994	20.8	19.9	6.59	0.0	17.36	13.0	11.0	91.0	0.0	0.02658	216.0	158.0	49.0	0.0	5.3	3.67	3.64	3.52	0.0	6.83	8	8	4	0	2	5	10	10	0	16	3.0	3.0	-2	1.132	0.7	1.26	1.617142857142857	0.8984126984126983	0.5555555555555555	0.43199999999999994	0.8629588880603172	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.81485714285714	223.24581603091747	224.97572335782667	-0.6179341795599852	1.217400921658986
0.0	0.0	(Pr0.5Gd0.5)NiO3	Pr	0.5	Gd	0.5	Ni	1.0	_	0.0	O	3.0	59	64	28	0	8	31.0	27.0	67.0	0.0	101.0	1.85	1.8	1.35	0.0	0.6	1.13	1.2	1.91	0.0	3.44	140.90765	157.25	58.6934	0.0	15.9994	20.8	19.9	6.59	0.0	17.36	13.0	11.0	91.0	0.0	0.02658	216.0	158.0	49.0	0.0	5.3	3.67	3.64	3.52	0.0	6.83	8	8	4	0	2	5	10	10	0	16	3.0	3.0	-2	1.1139999999999999	0.7	1.26	1.5914285714285714	0.884126984126984	0.5555555555555555	0.4139999999999999	0.85646505027391	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.82257142857142	223.26503647884533	224.97572335782667	-0.622854257046275	1.2096866359447005
0.0	141.47116590299999	(Pr0.75Ho0.25)NiO3	Pr	0.75	Ho	0.25	Ni	1.0	_	0.0	O	3.0	59	67	28	0	8	31.0	23.0	67.0	0.0	101.0	1.85	1.75	1.35	0.0	0.6	1.13	1.23	1.91	0.0	3.44	140.90765	164.93032	58.6934	0.0	15.9994	20.8	18.74	6.59	0.0	17.36	13.0	16.0	91.0	0.0	0.02658	216.0	156.0	49.0	0.0	5.3	3.67	3.58	3.52	0.0	6.83	8	8	4	0	2	5	13	10	0	16	3.0	3.0	-2	1.12275	0.7	1.26	1.6039285714285714	0.8910714285714285	0.5555555555555555	0.42274999999999996	0.8596217769756357	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.81882142857143	223.25569320554706	224.97572335782667	-0.6204659904807633	1.2134366359447004
0.0	154.697466591	(Pr0.5Ho0.5)NiO3	Pr	0.5	Ho	0.5	Ni	1.0	_	0.0	O	3.0	59	67	28	0	8	31.0	23.0	67.0	0.0	101.0	1.85	1.75	1.35	0.0	0.6	1.13	1.23	1.91	0.0	3.44	140.90765	164.93032	58.6934	0.0	15.9994	20.8	18.74	6.59	0.0	17.36	13.0	16.0	91.0	0.0	0.02658	216.0	156.0	49.0	0.0	5.3	3.67	3.58	3.52	0.0	6.83	8	8	4	0	2	5	13	10	0	16	3.0	3.0	-2	1.0955	0.7	1.26	1.565	0.8694444444444444	0.5555555555555555	0.39549999999999996	0.8497908281045473	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.8305	223.28479082810455	224.97572335782667	-0.6278822136759846	1.201758064516129
0.0	122.980240153	(Pr0.75Nd0.25)NiO3	Pr	0.75	Nd	0.25	Ni	1.0	_	0.0	O	3.0	59	60	28	0	8	31.0	30.0	67.0	0.0	101.0	1.85	1.85	1.35	0.0	0.6	1.13	1.14	1.91	0.0	3.44	140.90765	144.242	58.6934	0.0	15.9994	20.8	20.59	6.59	0.0	17.36	13.0	17.0	91.0	0.0	0.02658	216.0	208.0	49.0	0.0	5.3	3.67	3.66	3.52	0.0	6.83	8	8	4	0	2	5	6	10	0	16	3.0	3.0	-2	1.1432499999999999	0.7	1.26	1.6332142857142857	0.9073412698412697	0.5555555555555555	0.4432499999999999	0.8670175366768216	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.8100357142857	223.23380325096252	224.97572335782667	-0.6148451944737353	1.2222223502304148
0.0	124.72986509100001	(Pr0.5Nd0.5)NiO3	Pr	0.5	Nd	0.5	Ni	1.0	_	0.0	O	3.0	59	60	28	0	8	31.0	30.0	67.0	0.0	101.0	1.85	1.85	1.35	0.0	0.6	1.13	1.14	1.91	0.0	3.44	140.90765	144.242	58.6934	0.0	15.9994	20.8	20.59	6.59	0.0	17.36	13.0	17.0	91.0	0.0	0.02658	216.0	208.0	49.0	0.0	5.3	3.67	3.66	3.52	0.0	6.83	8	8	4	0	2	5	6	10	0	16	3.0	3.0	-2	1.1364999999999998	0.7	1.26	1.6235714285714284	0.9019841269841269	0.5555555555555555	0.4364999999999999	0.8645823475069189	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.81292857142859	223.2410109189355	224.97572335782667	-0.6166998679232225	1.2193294930875576
0.0	128.38612880899998	(Pr0.75Sm0.25)NiO3	Pr	0.75	Sm	0.25	Ni	1.0	_	0.0	O	3.0	59	62	28	0	8	31.0	28.0	67.0	0.0	101.0	1.85	1.85	1.35	0.0	0.6	1.13	1.17	1.91	0.0	3.44	140.90765	150.36	58.6934	0.0	15.9994	20.8	19.98	6.59	0.0	17.36	13.0	13.0	91.0	0.0	0.02658	216.0	192.0	49.0	0.0	5.3	3.67	9.0	3.52	0.0	6.83	8	8	4	0	2	5	8	10	0	16	3.0	3.0	-2	1.137	0.7	1.26	1.6242857142857143	0.9023809523809524	0.5555555555555555	0.43700000000000006	0.8647627318898748	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.8127142857143	223.24047701760415	224.97572335782667	-0.6165626165456121	1.2195437788018433
0.0	134.671642403	(Pr0.5Sm0.5)NiO3	Pr	0.5	Sm	0.5	Ni	1.0	_	0.0	O	3.0	59	62	28	0	8	31.0	28.0	67.0	0.0	101.0	1.85	1.85	1.35	0.0	0.6	1.13	1.17	1.91	0.0	3.44	140.90765	150.36	58.6934	0.0	15.9994	20.8	19.98	6.59	0.0	17.36	13.0	13.0	91.0	0.0	0.02658	216.0	192.0	49.0	0.0	5.3	3.67	9.0	3.52	0.0	6.83	8	8	4	0	2	5	8	10	0	16	3.0	3.0	-2	1.124	0.7	1.26	1.6057142857142859	0.8920634920634921	0.5555555555555555	0.42400000000000015	0.8600727379330253	40.758375	16.349999999999998	9.07	6.209929173240241e-05	24.44	222.8182857142857	223.25435845221875	224.97572335782667	-0.6201242780204276	1.2139723502304147
0.0	152.42942927	(Sr0.25Pr0.75)NiO3	Sr	0.25	Pr	0.75	Ni	1.0	_	0.0	O	3.0	38	59	28	0	8	15.0	31.0	67.0	0.0	101.0	2.0	1.85	1.35	0.0	0.6	0.95	1.13	1.91	0.0	3.44	87.62	140.90765	58.6934	0.0	15.9994	33.94	20.8	6.59	0.0	17.36	35.0	13.0	91.0	0.0	0.02658	197.2	216.0	49.0	0.0	5.3	6.08	3.67	3.52	0.0	6.83	5	8	4	0	2	2	5	10	0	16	2.75	3.3	-2	1.1925	0.6759999999999999	1.26	1.7640532544378698	0.9464285714285713	0.5365079365079365	0.5165	0.8957538124276898	39.09	3.0600000000000023	6.04	0.0005925925925925926	11.150000000000006	200.95244674556213	201.33170055798982	203.17572335782666	-0.5582638407582825	1.3142199211045364
0.0	195.442993324	(Sr0.5Pr0.5)NiO3	Sr	0.5	Pr	0.5	Ni	1.0	_	0.0	O	3.0	38	59	28	0	8	15.0	31.0	67.0	0.0	101.0	2.0	1.85	1.35	0.0	0.6	0.95	1.13	1.91	0.0	3.44	87.62	140.90765	58.6934	0.0	15.9994	33.94	20.8	6.59	0.0	17.36	35.0	13.0	91.0	0.0	0.02658	197.2	216.0	49.0	0.0	5.3	6.08	3.67	3.52	0.0	6.83	5	8	4	0	2	2	5	10	0	16	2.5	3.5	-2	1.2349999999999999	0.6599999999999999	1.26	1.8712121212121213	0.98015873015873	0.5238095238095237	0.575	0.9188705307606437	39.09	3.0600000000000023	6.04	0.0005925925925925926	11.150000000000006	200.90378787878788	201.2476584095485	203.17572335782666	-0.5400517109197733	1.362878787878788
0.0	102.151271114	Pr(Co0.125Ni0.875)O3	Pr	1.0	_	0.0	Co	0.125	Ni	0.875	O	3.0	59	0	27	28	8	31.0	0.0	64.0	67.0	101.0	1.85	0.0	1.35	1.35	0.6	1.13	0.0	1.88	1.91	3.44	140.90765	0.0	58.933195	58.6934	15.9994	20.8	0.0	6.67	6.59	17.36	13.0	0.0	100.0	91.0	0.02658	216.0	0.0	55.0	49.0	5.3	3.67	0.0	2.51	3.52	6.83	8	0	4	4	2	5	0	9	10	16	3.0	3.0	-2	1.15	0.6981249999999999	1.26	1.647269471799463	0.9126984126984127	0.5540674603174602	0.451875	0.8702852691526739	46.788374999999995	23.349999999999998	9.1	0.0029925145178073915	30.469999999999995	222.80460552820054	223.2230157973532	224.97572335782667	-0.612350417021095	1.227652536315592
0.0	81.5909270131	Pr(Co0.25Ni0.75)O3	Pr	1.0	_	0.0	Co	0.25	Ni	0.75	O	3.0	59	0	27	28	8	31.0	0.0	64.0	67.0	101.0	1.85	0.0	1.35	1.35	0.6	1.13	0.0	1.88	1.91	3.44	140.90765	0.0	58.933195	58.6934	15.9994	20.8	0.0	6.67	6.59	17.36	13.0	0.0	100.0	91.0	0.02658	216.0	0.0	55.0	49.0	5.3	3.67	0.0	2.51	3.52	6.83	8	0	4	4	2	5	0	9	10	16	3.0	2.928571428571429	-2	1.15	0.7342857142857142	1.26	1.566147859922179	0.9126984126984127	0.582766439909297	0.4157142857142857	0.8545051145141158	46.788374999999995	23.349999999999998	9.1	0.0029925145178073915	30.469999999999995	222.84956642579212	223.28835725459194	224.97572335782667	-0.6243337910441179	1.1826916387240223
0.0	94.65388493879999	Pr(Cr0.125Ni0.875)O3	Pr	1.0	_	0.0	Cr	0.125	Ni	0.875	O	3.0	59	0	24	28	8	31.0	0.0	57.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.66	1.91	3.44	140.90765	0.0	51.9961	58.6934	15.9994	20.8	0.0	7.23	6.59	17.36	13.0	0.0	94.0	91.0	0.02658	216.0	0.0	83.0	49.0	5.3	3.67	0.0	2.88	3.52	6.83	8	0	4	4	2	5	0	6	10	16	3.0	2.71875	-2	1.15	0.7703125	1.26	1.4929006085192698	0.9126984126984127	0.611359126984127	0.37968749999999996	0.8393423882577581	75.008375	54.349999999999994	9.32	0.0029925145178073915	58.69	222.88678689148074	223.34644177973848	224.98544972998846	-0.6356943030261438	1.1454711730353988
0.0	83.0269046618	Pr(Cr0.25Ni0.75)O3	Pr	1.0	_	0.0	Cr	0.25	Ni	0.75	O	3.0	59	0	24	28	8	31.0	0.0	57.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.66	1.91	3.44	140.90765	0.0	51.9961	58.6934	15.9994	20.8	0.0	7.23	6.59	17.36	13.0	0.0	94.0	91.0	0.02658	216.0	0.0	83.0	49.0	5.3	3.67	0.0	2.88	3.52	6.83	8	0	4	4	2	5	0	6	10	16	3.0	2.833333333333333	-2	1.15	0.7758333333333333	1.26	1.4822771213748658	0.9126984126984127	0.6157407407407407	0.37416666666666665	0.8370662346260727	75.008375	54.349999999999994	9.32	0.0029925145178073915	58.69	222.8918895452918	223.3547891132512	224.98544972998846	-0.637386493975379	1.140368519224328
0.0	106.701246689	Pr(Fe0.125Ni0.875)O3	Pr	1.0	_	0.0	Fe	0.125	Ni	0.875	O	3.0	59	0	26	28	8	31.0	0.0	61.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.83	1.91	3.44	140.90765	0.0	55.845	58.6934	15.9994	20.8	0.0	7.09	6.59	17.36	13.0	0.0	80.0	91.0	0.02658	216.0	0.0	62.0	49.0	5.3	3.67	0.0	2.87	3.52	6.83	8	0	4	4	2	5	0	8	10	16	3.0	3.0	-2	1.15	0.69875	1.26	1.6457960644007155	0.9126984126984127	0.5545634920634921	0.45124999999999993	0.8700075776181644	53.838375	31.349999999999998	9.149999999999999	0.0029925145178073915	37.519999999999996	222.80545393559927	223.22421151321745	224.98544972998846	-0.6125626909125224	1.2268041289168445
0.0	93.8711281618	Pr(Fe0.25Ni0.75)O3	Pr	1.0	_	0.0	Fe	0.25	Ni	0.75	O	3.0	59	0	26	28	8	31.0	0.0	61.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.83	1.91	3.44	140.90765	0.0	55.845	58.6934	15.9994	20.8	0.0	7.09	6.59	17.36	13.0	0.0	80.0	91.0	0.02658	216.0	0.0	62.0	49.0	5.3	3.67	0.0	2.87	3.52	6.83	8	0	4	4	2	5	0	8	10	16	3.0	3.0	-2	1.15	0.6974999999999999	1.26	1.6487455197132617	0.9126984126984127	0.5535714285714285	0.4525	0.8705631380125566	53.838375	31.349999999999998	9.149999999999999	0.0029925145178073915	37.519999999999996	222.80375448028673	223.2218176182993	224.98544972998846	-0.6121379578229657	1.2285035842293905
0.0	0.0	Pr(Mg0.125Ni0.875)O3	Pr	1.0	_	0.0	Mg	0.125	Ni	0.875	O	3.0	59	0	12	28	8	31.0	0.0	73.0	67.0	101.0	1.85	0.0	1.5	1.35	0.6	1.13	0.0	1.31	1.91	3.44	140.90765	0.0	24.305	58.6934	15.9994	20.8	0.0	14.0	6.59	17.36	13.0	0.0	160.0	91.0	0.02658	216.0	0.0	71.2	49.0	5.3	3.67	0.0	3.21	3.52	6.83	8	0	3	4	2	5	0	2	10	16	3.0	3.09375	-2	1.15	0.7025	1.26	1.6370106761565835	0.9126984126984127	0.5575396825396826	0.4474999999999999	0.8683451427564738	63.558375	46.55	9.67	0.0029925145178073915	47.239999999999995	222.81048932384343	223.2313344665999	224.99749498660407	-0.6138324544789596	1.2217687406727125
0.0	0.0	Pr(Mg0.25Ni0.75)O3	Pr	1.0	_	0.0	Mg	0.25	Ni	0.75	O	3.0	59	0	12	28	8	31.0	0.0	73.0	67.0	101.0	1.85	0.0	1.5	1.35	0.6	1.13	0.0	1.31	1.91	3.44	140.90765	0.0	24.305	58.6934	15.9994	20.8	0.0	14.0	6.59	17.36	13.0	0.0	160.0	91.0	0.02658	216.0	0.0	71.2	49.0	5.3	3.67	0.0	3.21	3.52	6.83	8	0	3	4	2	5	0	2	10	16	3.0	3.071428571428571	-2	1.15	0.7142857142857143	1.26	1.6099999999999999	0.9126984126984127	0.5668934240362812	0.4357142857142856	0.8631614615497147	63.558375	46.55	9.67	0.0029925145178073915	47.239999999999995	222.8257142857143	223.25316146154972	224.99749498660407	-0.6177802570146268	1.2065437788018434
0.835	0.0	Pr(Mg0.5Ni0.5)O3	Pr	1.0	_	0.0	Mg	0.5	Ni	0.5	O	3.0	59	0	12	28	8	31.0	0.0	73.0	67.0	101.0	1.85	0.0	1.5	1.35	0.6	1.13	0.0	1.31	1.91	3.44	140.90765	0.0	24.305	58.6934	15.9994	20.8	0.0	14.0	6.59	17.36	13.0	0.0	160.0	91.0	0.02658	216.0	0.0	71.2	49.0	5.3	3.67	0.0	3.21	3.52	6.83	8	0	3	4	2	5	0	2	10	16	3.0	3.0	-2	1.15	0.74	1.26	1.554054054054054	0.9126984126984127	0.5873015873015873	0.4099999999999999	0.8520636713297898	63.558375	46.55	9.67	0.0029925145178073915	47.239999999999995	222.85594594594593	223.29800961727574	224.99749498660407	-0.6261732812889869	1.176312118570183
0.0	91.34499746280001	Pr(Mn0.125Ni0.875)O3	Pr	1.0	_	0.0	Mn	0.125	Ni	0.875	O	3.0	59	0	25	28	8	31.0	0.0	60.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.55	1.91	3.44	140.90765	0.0	54.938045	58.6934	15.9994	20.8	0.0	7.35	6.59	17.36	13.0	0.0	7.8	91.0	0.02658	216.0	0.0	68.0	49.0	5.3	3.67	0.0	8.89	3.52	6.83	8	0	4	4	2	5	0	7	10	16	3.0	2.625	-2	1.15	0.8012499999999999	1.26	1.435257410296412	0.9126984126984127	0.6359126984126984	0.34875	0.8267446174212637	60.118375	38.349999999999994	9.43	0.0029925145178073915	43.8	222.9134925897036	223.39148720712484	224.98544972998846	-0.6450163642418913	1.118765474812541
0.0	60.725129709799994	Pr(Mn0.25Ni0.75)O3	Pr	1.0	_	0.0	Mn	0.25	Ni	0.75	O	3.0	59	0	25	28	8	31.0	0.0	60.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.55	1.91	3.44	140.90765	0.0	54.938045	58.6934	15.9994	20.8	0.0	7.35	6.59	17.36	13.0	0.0	7.8	91.0	0.02658	216.0	0.0	68.0	49.0	5.3	3.67	0.0	8.89	3.52	6.83	8	0	4	4	2	5	0	7	10	16	3.0	2.833333333333333	-2	1.15	0.7899999999999999	1.26	1.4556962025316456	0.9126984126984127	0.6269841269841269	0.36	0.8312816305656486	60.118375	38.349999999999994	9.43	0.0029925145178073915	43.8	222.90430379746834	223.37558542803401	224.98544972998846	-0.6416713861458918	1.1279542670477745
1.265	0.0	Pr(Mn0.5Ni0.5)O3	Pr	1.0	_	0.0	Mn	0.5	Ni	0.5	O	3.0	59	0	25	28	8	31.0	0.0	60.0	67.0	101.0	1.85	0.0	1.4	1.35	0.6	1.13	0.0	1.55	1.91	3.44	140.90765	0.0	54.938045	58.6934	15.9994	20.8	0.0	7.35	6.59	17.36	13.0	0.0	7.8	91.0	0.02658	216.0	0.0	68.0	49.0	5.3	3.67	0.0	8.89	3.52	6.83	8	0	4	4	2	5	0	7	10	16	3.0	3.0	-2	1.15	0.7150000000000001	1.26	1.608391608391608	0.9126984126984127	0.5674603174603176	0.43499999999999983	0.8628492874225718	60.118375	38.349999999999994	9.43	0.0029925145178073915	43.8	222.8266083916084	223.25445767903096	224.98544972998846	-0.6180174469018389	1.2056496729077373
0.0	65.9849631789	(Ba0.25Pr0.75)ScO3	Ba	0.25	Pr	0.75	Sc	1.0	_	0.0	O	3.0	56	59	21	0	8	14.0	31.0	19.0	0.0	101.0	2.15	1.85	1.6	0.0	0.6	0.89	1.13	1.36	0.0	3.44	137.327	140.90765	44.955912	0.0	15.9994	38.16	20.8	15.0	0.0	17.36	18.0	13.0	16.0	0.0	0.02658	272.0	216.0	97.0	0.0	5.3	5.02	3.67	3.31	0.0	6.83	6	8	4	0	2	2	5	3	0	16	3.071428571428571	3.0	-2	1.1900000000000002	0.885	1.26	1.3446327683615822	0.9444444444444445	0.7023809523809523	0.30500000000000016	0.8076511020545647	85.701625	53.690000000000005	7.680000000000001	0.0007835276967930029	55.330000000000005	276.96036723163843	277.46301833369296	278.9995736030415	-0.6197692345231345	1.1110613397901534
0.0	94.30190585790001	(Ba0.5Pr0.5)ScO3	Ba	0.5	Pr	0.5	Sc	1.0	_	0.0	O	3.0	56	59	21	0	8	14.0	31.0	19.0	0.0	101.0	2.15	1.85	1.6	0.0	0.6	0.89	1.13	1.36	0.0	3.44	137.327	140.90765	44.955912	0.0	15.9994	38.16	20.8	15.0	0.0	17.36	18.0	13.0	16.0	0.0	0.02658	272.0	216.0	97.0	0.0	5.3	5.02	3.67	3.31	0.0	6.83	6	8	4	0	2	2	5	3	0	16	3.0	3.0	-2	1.25	0.885	1.26	1.4124293785310735	0.9920634920634921	0.7023809523809523	0.365	0.8274303127171253	85.701625	53.690000000000005	7.680000000000001	0.0007835276967930029	55.330000000000005	276.9525706214689	277.415000934186	278.9995736030415	-0.6053412112158786	1.118857949959645
0.0	81.0394981789	(Ca0.25Pr0.75)ScO3	Ca	0.25	Pr	0.75	Sc	1.0	_	0.0	O	3.0	20	59	21	0	8	16.0	31.0	19.0	0.0	101.0	1.8	1.85	1.6	0.0	0.6	1.0	1.13	1.36	0.0	3.44	40.078	140.90765	44.955912	0.0	15.9994	26.2	20.8	15.0	0.0	17.36	200.0	13.0	16.0	0.0	0.02658	160.8	216.0	97.0	0.0	5.3	5.58	3.67	3.31	0.0	6.83	4	8	4	0	2	2	5	3	0	16	3.071428571428571	3.0	-2	1.1025	0.885	1.26	1.2457627118644068	0.875	0.7023809523809523	0.21750000000000003	0.7788064198383301	89.80799999999999	66.0	5.4399999999999995	0.000439453125	67.64	163.7717372881356	164.33304370797393	165.79957360304152	-0.6492524517802375	1.0907627118644068
