Chemical_formula	found_on_web
(Ba0.55Tm0.45)CeO3	0
(Tb0.3Pb0.7)CrO3	0
Ba(Sr0.3Mn0.7)O3	0
(Cs0.2La0.8)CeO3	0
Nd(Fe0.45Pb0.55)O3	0
Ba(Hf0.9Tc0.1)O3	0
(Er0.65Tl0.35)CrO3	0
(Nd0.9Zn0.1)MnO3	0
Ba(Hf0.7Ti0.3)O3	0
(Sr0.65Hg0.35)CeO3	0
Ca(Mn0.5Sn0.5)O3	0
(K0.45Sb0.55)VO3	0
(Ba0.45Cd0.55)TiO3	0
Eu(Mn0.85Hg0.15)O3	0
Eu(Mn0.95Be0.05)O3	0
(Tb0.35Pb0.65)CrO3	0
Ce(Cd0.25Ir0.75)O3	0
(Sr0.45Pr0.55)CeO3	0
(Sr0.75Hg0.25)ReO3	0
Ba(Tl0.35Cr0.65)O3	0
(Ba0.5Cd0.5)TiO3	0
(Pr0.6Tl0.4)CrO3	0
(K0.45Hf0.55)MnO3	0
(Ce0.05Dy0.95)AlO3	0
(Ba0.55Tb0.45)CeO3	0
(Sr0.65Dy0.35)CeO3	0
(Sr0.95Hf0.05)CeO3	0
(Tb0.3Pb0.7)MnO3	0
(Sr0.55Hg0.45)ReO3	0
(K0.55Hg0.45)PaO3	0
Sm(Ti0.25Ge0.75)O3	0
(Gd0.9Ag0.1)MnO3	0
(K0.7Sb0.3)NpO3	0
Ba(Th0.45Re0.55)O3	0
(Gd0.6Ag0.4)MnO3	0
Sm(Sr0.1Pd0.9)O3	0
(Gd0.65Ag0.35)MnO3	0
(Ba0.5Er0.5)CeO3	0
(K0.35Gd0.65)MnO3	0
Ba(Cr0.1Pb0.9)O3	0
Ca(Cr0.2Ir0.8)O3	0
(Gd0.7Ag0.3)MnO3	0
Sm(Cd0.35Ir0.65)O3	0
Eu(Co0.45Si0.55)O3	0
(K0.45Hg0.55)NpO3	0
(Tl0.3Bi0.7)AlO3	0
(Gd0.85Ag0.15)MnO3	0
(Sm0.1Hg0.9)MnO3	0
(Gd0.95Pb0.05)MnO3	0
(Y0.25Pb0.75)CrO3	0
(Rb0.5In0.5)CeO3	0
(Pr0.75Zn0.25)MnO3	0
(Sm0.3Dy0.7)GaO3	0
Gd(Co0.05Ru0.95)O3	0
(Rb0.15Pr0.85)MnO3	0
(Tb0.95Nd0.05)GaO3	0
(Sr0.15Tm0.85)CrO3	0
(K0.25Y0.75)MnO3	0
(Tb0.95La0.05)GaO3	0
Ca(Hf0.35Mn0.65)O3	0
(Ho0.6Tl0.4)CrO3	0
(Rb0.55Sb0.45)NbO3	0
(K0.5Ge0.5)CrO3	0
Sm(Li0.35Mn0.65)O3	0
Tb(Mn0.35Au0.65)O3	0
(K0.55Ge0.45)MnO3	0
Nd(Ni0.1Pd0.9)O3	0
(Sr0.5Hg0.5)ReO3	0
(Rb0.5Lu0.5)TiO3	0
(K0.1Tm0.9)MnO3	0
(Cs0.4Sn0.6)CrO3	0
Nd(Mn0.95Be0.05)O3	0
Ca(Mn0.95Fe0.05)O3	0
(K0.5In0.5)HfO3	0
(Ba0.55Sb0.45)CrO3	0
(Rb0.6Sn0.4)CeO3	0
Ca(Na0.4Cr0.6)O3	0
Nd(Sc0.8Al0.2)O3	0
(Rb0.35Lu0.65)CeO3	0
Sr(Np0.65Co0.35)O3	0
(Sr0.5Nd0.5)CeO3	0
(K0.4Gd0.6)MnO3	0
Gd(Co0.15Ir0.85)O3	0
(Rb0.6Sb0.4)PaO3	0
(Sr0.9Cd0.1)CeO3	0
(Eu0.65Ag0.35)MnO3	0
(Dy0.85Tl0.15)CrO3	0
Ca(Zr0.4Ti0.6)O3	0
(K0.4Tm0.6)MnO3	0
(Tb0.95Ce0.05)GaO3	0
(Y0.7Pb0.3)CrO3	0
Ca(Mn0.45Co0.55)O3	0
Nd(Mn0.45Sn0.55)O3	0
Ca(Cr0.8Co0.2)O3	0
Nd(Be0.05Pd0.95)O3	0
Ba(Sc0.6Tc0.4)O3	0
(Pr0.85Zn0.15)MnO3	0
(Ce0.05Dy0.95)CrO3	0
Ba(Ti0.4W0.6)O3	0
Ca(Mn0.45Sn0.55)O3	0
(Ca0.6Tl0.4)ZrO3	0
Eu(Mn0.2Ge0.8)O3	0
Ca(Mn0.85Tl0.15)O3	0
Yb(Mn0.55Mo0.45)O3	0
(Sr0.65Hg0.35)ReO3	0
Sr(Tc0.9Hg0.1)O3	0
(Rb0.3Tl0.7)HfO3	0
(Dy0.35Pb0.65)CrO3	0
(Sr0.7Sc0.3)MnO3	0
Ca(Hf0.45Ti0.55)O3	0
(Rb0.1Tl0.9)HfO3	0
Sm(Ag0.05Ru0.95)O3	0
Ca(Mn0.55Sn0.45)O3	0
(Rb0.55Ce0.45)HfO3	0
Eu(Cd0.7W0.3)O3	0
(Ba0.6Cd0.4)TiO3	0
Eu(Co0.6Sb0.4)O3	0
Ca(Cr0.15Os0.85)O3	0
Ca(Zn0.35Cr0.65)O3	0
Eu(Mn0.75Hg0.25)O3	0
Ca(Zr0.5Os0.5)O3	0
Ca(Mn0.4Au0.6)O3	0
(Hg0.65Bi0.35)TiO3	0
Ba(Cr0.35Pb0.65)O3	0
Ba(Mn0.55Hg0.45)O3	0
Sr(Ru0.05Ir0.95)O3	0
(Cs0.45Zn0.55)MnO3	0
(Sr0.4Hg0.6)CeO3	0
(In0.05Bi0.95)CrO3	0
Ca(Mn0.45Au0.55)O3	0
(Cs0.4Hg0.6)NbO3	0
(Lu0.65Tl0.35)CrO3	0
Sm(Ti0.65Hg0.35)O3	0
(Cs0.2Hg0.8)TaO3	0
(Cs0.2Dy0.8)MnO3	0
Ca(Mn0.4Sn0.6)O3	0
(Tm0.85Tl0.15)MnO3	0
(La0.3Tm0.7)GaO3	0
(Sr0.8Tl0.2)CeO3	0
Ca(Zr0.95Ru0.05)O3	0
(Rb0.2Hg0.8)TaO3	0
(Hg0.6Bi0.4)TiO3	0
(Sr0.35Hg0.65)CeO3	0
Nd(Cd0.25Ir0.75)O3	0
Eu(Co0.65Sb0.35)O3	0
(Sr0.3Hg0.7)CeO3	0
(K0.65Sb0.35)MnO3	0
La(Ag0.15Ir0.85)O3	0
Sr(Cr0.45Ru0.55)O3	0
(Gd0.75Ag0.25)MnO3	0
(Cs0.3In0.7)CrO3	0
Sm(Ti0.15Ge0.85)O3	0
(Sr0.45Hg0.55)CeO3	0
Ca(Mn0.2Pd0.8)O3	0
Eu(Co0.55Sb0.45)O3	0
Eu(Mn0.9Be0.1)O3	0
Ca(Mn0.85Ga0.15)O3	0
Eu(V0.1Sb0.9)O3	0
(Lu0.6Tl0.4)CrO3	0
(Sr0.45Sc0.55)MnO3	0
(Cs0.15Hg0.85)TaO3	0
(Eu0.3Ag0.7)MnO3	0
(Er0.75Tl0.25)MnO3	0
(Rb0.15Y0.85)CrO3	0
Ba(Y0.5V0.5)O3	0
(Cs0.2Ho0.8)MnO3	0
(Sr0.55Hg0.45)CeO3	0
Ba(Zr0.6W0.4)O3	0
(Y0.8Pb0.2)MnO3	0
(Y0.1Tl0.9)TiO3	0
(Y0.3Tl0.7)TiO3	0
Tl(Zr0.95Mo0.05)O3	0
Ba(Nb0.55Tl0.45)O3	0
(Dy0.3Pb0.7)CrO3	0
Ca(Mn0.55Co0.45)O3	0
(Ce0.3Er0.7)GaO3	0
Sr(Ce0.9Mo0.1)O3	0
(Rb0.25Sc0.75)MnO3	0
(Dy0.25Pb0.75)CrO3	0
(Sr0.95Hg0.05)ReO3	0
(Y0.5Tl0.5)TiO3	0
(Er0.8Tl0.2)MnO3	0
Sr(Np0.6Co0.4)O3	0
Ca(Mn0.25Pd0.75)O3	0
Sr(Re0.3Pb0.7)O3	0
(Dy0.9Tl0.1)CrO3	0
Eu(Yb0.8Fe0.2)O3	0
(Sr0.6Ag0.4)MoO3	0
(Sr0.35Tl0.65)CeO3	0
Ca(Mn0.9Fe0.1)O3	0
Tb(Mn0.15Ru0.85)O3	0
(Sr0.4Tl0.6)CeO3	0
Eu(Cr0.65Hg0.35)O3	0
Sm(Ti0.3Ge0.7)O3	0
Ca(Mn0.6Sn0.4)O3	0
Ba(Th0.95Re0.05)O3	0
Ba(Ce0.55Cr0.45)O3	0
Ba(Th0.5Re0.5)O3	0
Sr(Ce0.65Mo0.35)O3	0
(Ga0.05Bi0.95)MnO3	0
Tl(Sc0.65Cr0.35)O3	0
Eu(Mn0.85Be0.15)O3	0
Eu(Ti0.6Hg0.4)O3	0
(Pr0.95Sc0.05)FeO3	0
Ca(Cr0.25Ir0.75)O3	0
(Lu0.55Tl0.45)CrO3	0
Ca(Hf0.3Ti0.7)O3	0
Ca(Mn0.65Au0.35)O3	0
(Ba0.45Tb0.55)CeO3	0
(Tl0.5Bi0.5)TcO3	0
Ca(Mn0.3Pd0.7)O3	0
(Sr0.85Cd0.15)CeO3	0
(Rb0.5Sc0.5)TiO3	0
Nd(Mn0.85Be0.15)O3	0
Tb(Mg0.05Ru0.95)O3	0
(Rb0.35Zr0.65)MnO3	0
Eu(Cu0.2Ir0.8)O3	0
Sr(Nb0.5Bi0.5)O3	0
(Sr0.25Hg0.75)CeO3	0
Sr(Tc0.55Cu0.45)O3	0
Ca(Zr0.9Ru0.1)O3	0
Gd(Ca0.15Cr0.85)O3	0
Ca(Zn0.2Cr0.8)O3	0
(Pr0.2Tl0.8)CeO3	0
Sr(U0.5Cu0.5)O3	0
Sr(Np0.55Co0.45)O3	0
(Sr0.6Hg0.4)ReO3	0
(Y0.85Pb0.15)MnO3	0
(Rb0.3Yb0.7)CeO3	0
Ba(Zr0.2Mo0.8)O3	0
(Rb0.05Ho0.95)MnO3	0
(Pr0.9Zn0.1)MnO3	0
Sr(Ru0.25Pb0.75)O3	0
(Ho0.9Tl0.1)MnO3	0
Nd(Cr0.45Si0.55)O3	0
(K0.65As0.35)MnO3	0
(Rb0.5Ho0.5)HfO3	0
La(Al0.2Pd0.8)O3	0
(Eu0.45Tl0.55)CeO3	0
Ba(Dy0.5V0.5)O3	0
(Sr0.45Cd0.55)HfO3	0
(La0.7Sc0.3)FeO3	0
(Rb0.6Ce0.4)HfO3	0
Ca(Mn0.8Ga0.2)O3	0
(Pr0.95Cd0.05)MnO3	0
(Pr0.9Cd0.1)MnO3	0
(Dy0.8Tl0.2)CrO3	0
(K0.35Hg0.65)TaO3	0
(Y0.2Pb0.8)CrO3	0
(Sr0.85Tl0.15)CeO3	0
(Rb0.65Sb0.35)PaO3	0
(Ce0.95Sc0.05)FeO3	0
(La0.7In0.3)CrO3	0
Ca(Zr0.3Ti0.7)O3	0
Pr(Mn0.95Be0.05)O3	0
Ca(Mn0.75Ag0.25)O3	0
Ca(Mn0.65Sn0.35)O3	0
Ca(Cr0.85Co0.15)O3	0
Sr(Hf0.1Th0.9)O3	0
Tb(Mg0.25Ir0.75)O3	0
(Sr0.65Tb0.35)CeO3	0
Eu(Lu0.8Fe0.2)O3	0
(Pr0.3Ag0.7)MnO3	0
(Ba0.4Nd0.6)CeO3	0
(Pr0.25Ag0.75)MnO3	0
Ca(Hf0.2Re0.8)O3	0
Ca(Mn0.75Au0.25)O3	0
Ca(Mn0.7Ga0.3)O3	0
(Sr0.55Sm0.45)CeO3	0
(Er0.6Tl0.4)CrO3	0
(Sr0.75Sc0.25)MnO3	0
(Cs0.45Hf0.55)CeO3	0
(Sr0.45Nd0.55)CeO3	0
Tl(Sc0.6W0.4)O3	0
(Rb0.3Sc0.7)MnO3	0
Ca(U0.45Fe0.55)O3	0
(Sr0.7Hg0.3)ReO3	0
(Nd0.45Ag0.55)MnO3	0
(Gd0.95Ag0.05)MnO3	0
Ca(Mn0.55Au0.45)O3	0
Ba(Cr0.45Pb0.55)O3	0
Sr(Tc0.85Hg0.15)O3	0
Ba(Ce0.4Mn0.6)O3	0
Nd(Cd0.35Ir0.65)O3	0
(Rb0.4Tl0.6)CeO3	0
(Ce0.7Y0.3)AlO3	0
(Rb0.2Tl0.8)CeO3	0
(Sr0.55Eu0.45)CeO3	0
(Nd0.3Ag0.7)MnO3	0
(Pr0.7Y0.3)AlO3	0
(K0.7Sb0.3)PaO3	0
(Nd0.25Ag0.75)MnO3	0
(Pr0.65Cd0.35)MnO3	0
(Pr0.6Cd0.4)MnO3	0
Ca(Mn0.7Sn0.3)O3	0
(K0.4Zn0.6)MnO3	0
(Y0.45Hg0.55)TiO3	0
(Rb0.5La0.5)HfO3	0
(Nd0.7Y0.3)AlO3	0
(Nd0.95Y0.05)AlO3	0
(Sm0.7Y0.3)AlO3	0
(Ba0.05Hg0.95)CeO3	0
(Sr0.6Sc0.4)MnO3	0
(Cs0.2Bi0.8)CeO3	0
(Tb0.95Pr0.05)GaO3	0
Nd(Ca0.35Pd0.65)O3	0
(K0.5Tl0.5)CeO3	0
Ba(Cr0.3Pb0.7)O3	0
Eu(U0.25Zn0.75)O3	0
(K0.35Dy0.65)CeO3	0
(Pr0.75Cd0.25)MnO3	0
(Y0.5Hg0.5)TiO3	0
Gd(Mn0.25Ir0.75)O3	0
(Ba0.45In0.55)CrO3	0
Sr(Np0.5Co0.5)O3	0
Pr(Sc0.2Au0.8)O3	0
(Sr0.55Cd0.45)MnO3	0
(Hg0.75Bi0.25)TiO3	0
(Hg0.7Bi0.3)TiO3	0
Ca(Zr0.6Os0.4)O3	0
Tb(Mg0.1Ru0.9)O3	0
Ba(Ce0.55Mn0.45)O3	0
(K0.25Gd0.75)CeO3	0
Ca(V0.55Co0.45)O3	0
(Ba0.95Hg0.05)HfO3	0
(Cs0.05Ag0.95)NbO3	0
Eu(Yb0.8Co0.2)O3	0
(Cs0.35Hf0.65)MnO3	0
Sr(Tc0.7Cu0.3)O3	0
(K0.5Y0.5)CeO3	0
Ca(Mn0.7Au0.3)O3	0
(Pr0.7Cd0.3)MnO3	0
(Cs0.65Sn0.35)CeO3	0
Ca(Mn0.8Au0.2)O3	0
(Ce0.05Nd0.95)InO3	0
Ca(Cr0.95Cd0.05)O3	0
Ca(Mn0.85Au0.15)O3	0
Ca(Mn0.25Sn0.75)O3	0
(Cs0.2Pr0.8)CeO3	0
(Er0.85Tl0.15)MnO3	0
(Yb0.1Hg0.9)TiO3	0
(Yb0.4Ag0.6)CrO3	0
(In0.05Bi0.95)FeO3	0
(Yb0.5Hg0.5)MnO3	0
Ca(Cr0.5Ni0.5)O3	0
Ca(Sr0.15Tc0.85)O3	0
Sr(Mg0.4Mn0.6)O3	0
(Yb0.05Hg0.95)TiO3	0
(K0.4Tm0.6)CeO3	0
Sr(Tl0.4Tc0.6)O3	0
(Ag0.3Bi0.7)CrO3	0
(Sr0.5Hg0.5)CeO3	0
(Yb0.2Hg0.8)TiO3	0
(Yb0.15Hg0.85)TiO3	0
(Y0.15Hg0.85)TiO3	0
Sr(Ru0.1Ir0.9)O3	0
Sm(Mg0.45Pd0.55)O3	0
Ba(Th0.4Re0.6)O3	0
(Yb0.45Hg0.55)TiO3	0
(Ba0.5Tm0.5)CeO3	0
Gd(Mn0.05Ru0.95)O3	0
Eu(Nb0.45Hg0.55)O3	0
(Yb0.45Hg0.55)MnO3	0
Ce(Mn0.65Hg0.35)O3	0
(Sm0.95Y0.05)AlO3	0
(Ba0.6Sc0.4)MnO3	0
Sm(Mn0.45Sn0.55)O3	0
(Nd0.95Sc0.05)FeO3	0
(Sr0.55Gd0.45)CeO3	0
(Yb0.5Hg0.5)TiO3	0
Ca(Mn0.45Pb0.55)O3	0
Ba(Pa0.4Mn0.6)O3	0
(Yb0.25Hg0.75)TiO3	0
(Yb0.3Hg0.7)TiO3	0
(Yb0.35Hg0.65)TiO3	0
(Er0.7Tl0.3)CrO3	0
(Yb0.4Hg0.6)TiO3	0
Ca(Zr0.55Os0.45)O3	0
(Hg0.95Bi0.05)TiO3	0
Sr(Sc0.3Mn0.7)O3	0
Sr(Ce0.8Mo0.2)O3	0
(Rb0.15Tl0.85)CeO3	0
Ca(Cr0.5Co0.5)O3	0
(Sr0.8Cd0.2)CeO3	0
Yb(Mn0.55W0.45)O3	0
(Ag0.15Bi0.85)CrO3	0
(Rb0.35Tl0.65)CeO3	0
Ca(Cr0.3Ir0.7)O3	0
Ba(Y0.15Tc0.85)O3	0
(Cs0.5Y0.5)HfO3	0
(Ba0.4Sm0.6)CeO3	0
Tl(Zr0.95W0.05)O3	0
(Pr0.8Cd0.2)MnO3	0
(Ce0.15Cd0.85)MnO3	0
Ca(Zr0.85Ru0.15)O3	0
Ca(Cr0.8Ni0.2)O3	0
Tl(Sc0.7Mn0.3)O3	0
Ca(Cr0.35Ir0.65)O3	0
(Lu0.8Tl0.2)MnO3	0
(Ce0.2Cd0.8)MnO3	0
(Pr0.85Cd0.15)MnO3	0
(Y0.05Hg0.95)TiO3	0
Ca(Cr0.7Co0.3)O3	0
(Pr0.15Cd0.85)MnO3	0
(K0.85As0.15)NpO3	0
(K0.6As0.4)CrO3	0
Gd(Mn0.1Ru0.9)O3	0
(Pr0.2Cd0.8)MnO3	0
Ca(Zr0.65Os0.35)O3	0
Yb(Mn0.5W0.5)O3	0
(La0.95Sb0.05)FeO3	1
(Yb0.25Hg0.75)MnO3	0
Sr(Cr0.45Ir0.55)O3	0
Sr(Th0.85Re0.15)O3	0
Ce(Tc0.55Ag0.45)O3	0
Sr(Ce0.45Ru0.55)O3	0
(In0.3Bi0.7)FeO3	0
Sr(Ce0.7Ru0.3)O3	0
Sr(Ce0.35Ru0.65)O3	0
Sr(Lu0.35Mn0.65)O3	0
(Nd0.85Cd0.15)MnO3	0
(Pr0.3Er0.7)GaO3	0
(Yb0.3Hg0.7)MnO3	0
(Yb0.4Hg0.6)MnO3	0
(Nd0.8Cd0.2)MnO3	0
(Yb0.35Hg0.65)MnO3	0
(Nd0.2Cd0.8)MnO3	0
(Yb0.5Tl0.5)CrO3	0
(Hg0.85Bi0.15)TiO3	0
(Rb0.5Hg0.5)NbO3	0
Sr(Re0.5Pb0.5)O3	0
Gd(Co0.25Ir0.75)O3	0
(Nd0.15Cd0.85)MnO3	0
(Eu0.45Hg0.55)ZrO3	0
Ca(Zr0.25Ti0.75)O3	0
Ba(Cr0.4Pb0.6)O3	0
Gd(Li0.2Mn0.8)O3	0
(Pr0.25Cd0.75)MnO3	0
(Ce0.1Cd0.9)MnO3	0
Pr(Cr0.85Pb0.15)O3	0
Tl(Zr0.9Mo0.1)O3	0
Ba(Tl0.4Tc0.6)O3	0
Sr(Ce0.65Ru0.35)O3	0
(Ce0.05Cd0.95)MnO3	0
(Y0.1Hg0.9)TiO3	0
Ca(Hf0.7Mn0.3)O3	0
(Sm0.25Ag0.75)MnO3	0
(Pr0.1Cd0.9)MnO3	0
(K0.5Ho0.5)TiO3	0
(Hg0.9Bi0.1)TiO3	0
La(Cd0.35Ir0.65)O3	0
Sr(Ce0.6Ru0.4)O3	0
Sr(Ru0.3Pb0.7)O3	0
(Pr0.8Zn0.2)MnO3	0
(Pr0.05Cd0.95)MnO3	0
(Y0.2Hg0.8)TiO3	0
(Nd0.25Cd0.75)MnO3	0
Ca(Mn0.65Pd0.35)O3	0
(Ba0.6Yb0.4)CrO3	0
Ca(Hf0.25Ti0.75)O3	0
Gd(Sc0.2Ir0.8)O3	0
Ca(Zn0.05Cr0.95)O3	0
(Dy0.2Pb0.8)CrO3	0
Sm(Mn0.75Be0.25)O3	0
(Nd0.1Cd0.9)MnO3	0
Sr(Ce0.55Ru0.45)O3	0
Sm(Ni0.45Sn0.55)O3	0
(Nd0.75Cd0.25)MnO3	0
(Hg0.4Bi0.6)MnO3	0
(Nd0.05Cd0.95)MnO3	0
Ca(Mn0.75Sn0.25)O3	0
Ca(Cr0.4Ir0.6)O3	0
(Hg0.35Bi0.65)MnO3	0
Pr(Ag0.05Ir0.95)O3	0
(Ce0.3Pr0.7)InO3	0
(Ce0.05Pr0.95)InO3	0
Sr(Ce0.5Ru0.5)O3	0
(Tm0.9Tl0.1)MnO3	0
(Rb0.5In0.5)HfO3	0
(Sr0.55Sc0.45)MnO3	0
(Nd0.3Cd0.7)MnO3	0
(K0.05Cd0.95)MnO3	0
(Ba0.45Pr0.55)CrO3	0
(K0.45Ga0.55)MnO3	0
Sr(Mn0.95Pd0.05)O3	0
Tl(Sc0.55Cr0.45)O3	0
Ca(Zr0.75Ir0.25)O3	0
(Rb0.55Ti0.45)MnO3	0
Pr(Mn0.9Be0.1)O3	0
(Pr0.3Cd0.7)MnO3	0
(Rb0.5Bi0.5)HfO3	0
(Pr0.35Cd0.65)MnO3	0
(Cs0.15Ag0.85)NbO3	0
(Pr0.4Cd0.6)MnO3	0
(Ce0.3Eu0.7)InO3	0
(Nd0.3Sm0.7)InO3	0
(Sm0.95Sc0.05)FeO3	0
Eu(Ce0.2Mn0.8)O3	0
(Nd0.45Cd0.55)MnO3	0
(Nd0.7Cd0.3)MnO3	0
(Ce0.3Sm0.7)InO3	0
Ce(Mn0.75Pb0.25)O3	0
(Cs0.1Ag0.9)NbO3	0
(Nd0.55Cd0.45)MnO3	0
Ca(Mn0.65In0.35)O3	0
(Hg0.95Bi0.05)MnO3	0
(Ce0.3Nd0.7)InO3	0
Sr(Ru0.65Pb0.35)O3	0
Sr(Ru0.15Ir0.85)O3	0
(Ba0.5Ca0.5)CeO3	0
(Nd0.35Cd0.65)MnO3	0
Ce(Mn0.9Be0.1)O3	0
(Nd0.4Cd0.6)MnO3	0
(K0.5Dy0.5)TiO3	0
Yb(Fe0.65Mo0.35)O3	0
(Rb0.6Ti0.4)MnO3	0
(Gd0.95Y0.05)CrO3	0
(Sr0.1Cd0.9)TcO3	0
Eu(Mn0.25Ge0.75)O3	0
(Ba0.35Nd0.65)CeO3	0
Ba(Cr0.5Pb0.5)O3	0
(Cs0.5Sm0.5)HfO3	0
Ca(V0.5Co0.5)O3	0
(Ba0.4Cd0.6)TiO3	0
Nd(Si0.1Ir0.9)O3	0
(Ba0.25Sr0.75)ReO3	0
(K0.45Sn0.55)CrO3	0
(Ba0.95Sn0.05)CeO3	0
(Ce0.25Pb0.75)AlO3	0
(Yb0.7Ag0.3)CrO3	0
(Hg0.8Bi0.2)TiO3	0
Eu(Si0.7Pb0.3)O3	0
Ba(Tl0.3Cr0.7)O3	0
(Sm0.3Ag0.7)MnO3	0
Sr(Ru0.75Pb0.25)O3	0
Ca(Cr0.65Ni0.35)O3	0
Pr(Zn0.25Pd0.75)O3	0
(Sr0.65Sc0.35)MnO3	0
Ce(Mn0.95Be0.05)O3	0
Eu(Sc0.15Mn0.85)O3	0
(Pr0.05Tl0.95)CeO3	0
Gd(Mn0.35Ir0.65)O3	0
Ca(Mn0.9Au0.1)O3	0
(Sm0.2Cd0.8)MnO3	0
(Sm0.15Cd0.85)MnO3	0
(Rb0.5Gd0.5)TiO3	0
Sr(Si0.2W0.8)O3	0
(K0.45Hg0.55)PaO3	0
(K0.5Ga0.5)ZrO3	0
(Sr0.15Yb0.85)CrO3	0
Sr(Sn0.95Ru0.05)O3	0
(La0.95Sc0.05)FeO3	0
(Sr0.15Ca0.85)ZrO3	0
(Eu0.05Tl0.95)CeO3	0
(Pr0.05Dy0.95)CrO3	0
Tl(Sc0.45Cr0.55)O3	0
(Ba0.45Dy0.55)CeO3	0
(Hg0.9Bi0.1)MnO3	0
Ca(Zr0.7Ir0.3)O3	0
Sm(Ti0.35Ge0.65)O3	0
(K0.5Hg0.5)PaO3	0
(Sr0.2Hg0.8)CeO3	0
Gd(Cr0.85Ag0.15)O3	0
(Hg0.1Bi0.9)MnO3	0
(Hg0.05Bi0.95)MnO3	0
Sr(Yb0.05Mn0.95)O3	0
(Ba0.65Cd0.35)TiO3	0
Sr(Ce0.4Ru0.6)O3	0
(Sm0.25Cd0.75)MnO3	0
(Ba0.45Ho0.55)CeO3	0
Ca(Cr0.55Ir0.45)O3	0
Gd(Mn0.45Ir0.55)O3	0
(Sm0.1Cd0.9)MnO3	0
(Sm0.35Cd0.65)MnO3	0
Ba(Hf0.85Tc0.15)O3	0
(Sm0.4Cd0.6)MnO3	0
(Sr0.1Cd0.9)ZrO3	0
(Ba0.25In0.75)MnO3	0
(Nd0.05Tl0.95)CeO3	0
(Nd0.95Cd0.05)MnO3	0
(Sm0.05Cd0.95)MnO3	0
(Rb0.5Pr0.5)HfO3	0
(Cs0.55Nb0.45)MnO3	0
(Sm0.45Cd0.55)MnO3	0
(La0.7Y0.3)AlO3	0
(Hg0.45Bi0.55)MnO3	0
(Rb0.4Sn0.6)MnO3	0
(Ho0.45Pb0.55)MnO3	0
(Ba0.45Cd0.55)ZrO3	0
(Hg0.5Bi0.5)MnO3	0
(Sm0.3Cd0.7)MnO3	0
(K0.5Tb0.5)TiO3	0
Ca(Sc0.6Mn0.4)O3	0
(Nd0.65Cd0.35)MnO3	0
(Nd0.3Eu0.7)InO3	0
Tb(Mg0.35Ir0.65)O3	0
(Ba0.65Sc0.35)MnO3	0
Sr(Si0.2Pb0.8)O3	0
(Rb0.5Ce0.5)HfO3	0
Ba(Zr0.8Ru0.2)O3	0
(Nd0.95Zn0.05)MnO3	0
(Ba0.3In0.7)CrO3	0
Sr(V0.5Bi0.5)O3	1
(Tm0.7Tl0.3)CrO3	0
Ca(Mn0.85Pd0.15)O3	0
(Tb0.1Pb0.9)MnO3	0
(Ba0.5Cd0.5)ZrO3	0
(Hg0.55Bi0.45)MnO3	0
Ca(Mn0.25Fe0.75)O3	0
Ca(Cr0.95Co0.05)O3	0
Gd(Co0.35Ir0.65)O3	0
Ba(Hf0.9Re0.1)O3	0
(Sm0.55Cd0.45)MnO3	0
Sr(Ce0.3Ru0.7)O3	0
(Rb0.5Eu0.5)TiO3	0
Sm(Na0.2Pd0.8)O3	0
Yb(Mg0.55Mo0.45)O3	0
(Rb0.8Sn0.2)UO3	0
Gd(Mn0.55Cu0.45)O3	0
Tb(Tl0.05Cr0.95)O3	0
(Ba0.55Cd0.45)ZrO3	0
Sm(Zn0.45Pd0.55)O3	0
Sr(Tc0.4Cu0.6)O3	0
Ba(Th0.85Si0.15)O3	0
Sr(Ru0.4Pb0.6)O3	0
(Dy0.1Pb0.9)MnO3	0
(Ba0.7Zn0.3)TiO3	0
Sr(Np0.05Mn0.95)O3	0
(Lu0.85Tl0.15)MnO3	0
(Rb0.5Sm0.5)TiO3	0
(Lu0.75Tl0.25)MnO3	0
(Tm0.3Pb0.7)CrO3	0
Ca(Mn0.75Ga0.25)O3	0
(Ba0.65Zn0.35)TiO3	0
Ca(La0.4W0.6)O3	0
(K0.75Ta0.25)HfO3	0
Ca(Cr0.3Os0.7)O3	0
Sr(Cr0.7Sn0.3)O3	0
Ba(Pa0.75Ag0.25)O3	0
Ba(Ce0.9Re0.1)O3	0
(Tm0.75Tl0.25)CrO3	0
Sr(Ti0.7Ge0.3)O3	0
(Hg0.8Bi0.2)MnO3	0
(Hg0.85Bi0.15)MnO3	0
Sm(Ag0.1Ir0.9)O3	0
Ba(Th0.9Si0.1)O3	0
(Hg0.25Bi0.75)MnO3	0
(Gd0.7Tl0.3)FeO3	0
(Ce0.95Bi0.05)FeO3	0
Tl(Sc0.7Tc0.3)O3	0
La(Si0.35Ir0.65)O3	0
(Hg0.3Bi0.7)MnO3	0
La(Ni0.05Pd0.95)O3	0
(K0.55Ge0.45)CrO3	0
(La0.3Tl0.7)GaO3	0
Pr(Tl0.15Co0.85)O3	0
(Ce0.7Bi0.3)FeO3	0
Ca(Y0.4W0.6)O3	0
(Rb0.55Sb0.45)HfO3	0
(Ho0.35Pb0.65)CrO3	0
Ce(Ni0.45Pd0.55)O3	0
Ca(Mn0.75Pd0.25)O3	0
Ca(Zr0.95Re0.05)O3	0
(Pr0.45Cd0.55)MnO3	0
(La0.3Ce0.7)InO3	0
Ca(Cr0.45Ir0.55)O3	0
(Ba0.5Lu0.5)CeO3	0
